name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Adams, Jeremy",Sr.,2013-14,G,6-5,15,24,78,0.308,1,12,0.083,41,61,0.672,41,2.733,10,0.667,1,0.067,6,0.400,90,6.000,14
"Alexander, Daniel",Jr.,2013-14,F,6-9,21,89,199,0.447,52,132,0.394,29,33,0.879,123,5.857,61,2.905,34,1.619,11,0.524,259,12.333,45
"Braun, Joshua",Fr.,2013-14,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Daly, Sam",Fr.,2013-14,G,6-3,13,31,72,0.431,3,18,0.167,27,44,0.614,44,3.385,54,4.154,3,0.231,10,0.769,92,7.077,37
"Davis, Blake",Sr.,2013-14,F,6-6,29,74,189,0.392,42,121,0.347,36,44,0.818,111,3.828,45,1.552,17,0.586,21,0.724,226,7.793,40
"Estelle, Jevon",Jr.,2013-14,F,6-3,10,6,11,0.545,1,3,0.333,3,5,0.600,6,0.600,3,0.300,0,-,0,-,16,1.600,5
"Foreman, Justin",Jr.,2013-14,G,6-6,22,33,81,0.407,14,41,0.341,39,65,0.600,60,2.727,21,0.955,3,0.136,14,0.636,119,5.409,16
"Garrison, Jerome",Jr.,2013-14,G,6-3,29,124,296,0.419,51,128,0.398,183,230,0.796,83,2.862,63,2.172,10,0.345,14,0.483,482,16.621,58
"Jaksic, Miroslav",Fr.,2013-14,F,6-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Larson, Killian",Sr.,2013-14,C,6-9,29,174,325,0.535,1,3,0.333,147,199,0.739,337,11.621,22,0.759,6,0.207,14,0.483,496,17.103,68
"Lowery, Jeff",So.,2013-14,G,6-1,4,8,17,0.471,1,1,1.000,1,2,0.500,5,1.250,10,2.500,0,-,3,0.750,18,4.500,10
"Majerle, Ryan",Jr.,2013-14,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Okugo, Akachi",So.,2013-14,G,6-1,28,28,104,0.269,13,54,0.241,35,48,0.729,37,1.321,56,2.000,1,0.036,13,0.464,104,3.714,36
"Sanders, Ben",So.,2013-14,G,6-0,6,4,8,0.500,1,2,0.500,1,2,0.500,3,0.500,2,0.333,0,-,0,-,10,1.667,3
"Walker, Demetrius",Sr.,2013-14,G,6-2,9,44,105,0.419,15,51,0.294,49,60,0.817,50,5.556,20,2.222,1,0.111,9,1.000,152,16.889,20
"Whitehead, Ryan",Jr.,2013-14,G,6-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Zuilof, Jake",Jr.,2013-14,C,6-9,20,11,20,0.550,0,0,-,10,17,0.588,31,1.550,1,0.050,5,0.250,3,0.150,32,1.600,10
