name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bernard, Malcolm",So.,2013-14,G,6-5,28,26,71,0.366,5,20,0.250,39,65,0.600,98,3.500,36,1.286,6,0.214,18,0.643,96,3.429,23
"Biting, Ty'Quan",Fr.,2013-14,F,6-8,23,31,45,0.689,0,0,-,14,32,0.438,47,2.043,3,0.130,16,0.696,4,0.174,76,3.304,8
"Bowen, Cedrick",Jr.,2013-14,F,6-5,31,80,130,0.615,0,2,0.000,29,50,0.580,117,3.774,13,0.419,17,0.548,15,0.484,189,6.097,17
"Copeland, Bakari",Fr.,2013-14,F,6-6,16,18,37,0.486,6,20,0.300,11,15,0.733,18,1.125,5,0.313,1,0.063,6,0.375,53,3.313,7
"Deter, Mitchell",Sr.,2013-14,G,6-3,18,10,24,0.417,9,23,0.391,3,4,0.750,7,0.389,5,0.278,0,-,1,0.056,32,1.778,4
"Dorleus, Greg",Jr.,2013-14,F,6-9,9,7,12,0.583,0,0,-,7,9,0.778,10,1.111,0,-,3,0.333,4,0.444,21,2.333,3
"Fullah, Alhaji",Sr.,2013-14,F,6-7,31,59,89,0.663,0,2,0.000,19,29,0.655,112,3.613,10,0.323,23,0.742,8,0.258,137,4.419,13
"Gombwer, Paul",Jr.,2013-14,F,6-6,31,69,153,0.451,18,49,0.367,24,35,0.686,204,6.581,26,0.839,2,0.065,18,0.581,180,5.806,35
"Harper, Arlon",Jr.,2013-14,G,6-1,29,118,269,0.439,37,115,0.322,92,121,0.760,104,3.586,65,2.241,7,0.241,47,1.621,365,12.586,45
"Kennedy, Matt",Sr.,2013-14,G,6-3,31,135,265,0.509,49,98,0.500,69,76,0.908,59,1.903,41,1.323,4,0.129,21,0.677,388,12.516,43
"Nimley, Saah",Jr.,2013-14,G,5-8,23,84,234,0.359,39,112,0.348,98,127,0.772,53,2.304,114,4.957,2,0.087,23,1.000,305,13.261,52
"Odom, Thomas",Sr.,2013-14,G,6-3,7,1,7,0.143,1,7,0.143,0,0,-,0,-,1,0.143,0,-,0,-,3,0.429,2
"Saunders, Will",Jr.,2013-14,F,6-7,31,97,235,0.413,74,183,0.404,57,74,0.770,152,4.903,24,0.774,7,0.226,13,0.419,325,10.484,34
"Smith, Tre",Fr.,2013-14,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Strickland, Sheldon",Sr.,2013-14,G,6-0,31,124,305,0.407,64,158,0.405,41,54,0.759,74,2.387,81,2.613,0,-,24,0.774,353,11.387,42
