name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Aparicio, Juan",So.,2013-14,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Caruso, Alex",So.,2013-14,G,6-5,32,99,216,0.458,22,68,0.324,75,109,0.688,112,3.500,154,4.813,28,0.875,65,2.031,295,9.219,77
"Dobbins, Kyle",Fr.,2013-14,G,6-0,10,2,4,0.500,0,0,-,2,7,0.286,1,0.100,2,0.200,0,-,2,0.200,6,0.600,2
"Fitzgerald, Davonte",Fr.,2013-14,F,6-7,24,62,162,0.383,18,63,0.286,32,54,0.593,54,2.250,3,0.125,17,0.708,5,0.208,174,7.250,14
"Green, Jordan",Jr.,2013-14,G,6-5,32,83,179,0.464,18,59,0.305,41,66,0.621,73,2.281,47,1.469,4,0.125,25,0.781,225,7.031,32
"Harris, Fabyon",Sr.,2013-14,G,5-11,28,59,138,0.428,21,70,0.300,36,46,0.783,59,2.107,49,1.750,2,0.071,21,0.750,175,6.250,31
"Johns, Dylan",Fr.,2013-14,G,6-11,24,8,15,0.533,0,0,-,1,7,0.143,21,0.875,3,0.125,11,0.458,3,0.125,17,0.708,10
"Jones, Jamal",Jr.,2013-14,G,6-8,32,142,377,0.377,79,207,0.382,71,93,0.763,125,3.906,40,1.250,12,0.375,24,0.750,434,13.563,50
"McDonald, Blake",Sr.,2013-14,G,5-11,20,3,7,0.429,2,2,1.000,3,4,0.750,5,0.250,15,0.750,0,-,3,0.150,11,0.550,4
"Miller, Tavario",Fr.,2013-14,F,6-7,29,19,44,0.432,0,0,-,16,33,0.485,71,2.448,6,0.207,8,0.276,7,0.241,54,1.862,13
"Reese, J-Mychal",So.,2013-14,G,6-1,6,15,32,0.469,3,7,0.429,9,13,0.692,12,2.000,6,1.000,2,0.333,3,0.500,42,7.000,12
"Roberson, Kourtney",Jr.,2013-14,F,6-9,32,123,211,0.583,0,0,-,61,99,0.616,213,6.656,22,0.688,21,0.656,22,0.688,307,9.594,41
"Smith, Shawn",Fr.,2013-14,G,6-4,27,51,156,0.327,12,56,0.214,40,60,0.667,86,3.185,35,1.296,5,0.185,14,0.519,154,5.704,23
"Space, Antwan",So.,2013-14,F,6-8,32,69,172,0.401,11,46,0.239,41,74,0.554,142,4.438,27,0.844,17,0.531,14,0.438,190,5.938,42
"Thomas, Payton",---,2013-14,-,-,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Thomas, Don",Jr.,2013-14,G,6-0,7,0,1,0.000,0,1,0.000,1,2,0.500,1,0.143,0,-,0,-,0,-,1,0.143,2
