name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Arcidiacono, Ryan",So.,2013-14,G,6-3,32,102,257,0.397,56,162,0.346,57,81,0.704,75,2.344,109,3.406,1,0.031,32,1.000,317,9.906,44
"Bell, James",Sr.,2013-14,G,6-6,32,150,348,0.431,81,211,0.384,84,104,0.808,194,6.063,53,1.656,20,0.625,41,1.281,465,14.531,55
"Chennault, Tony",Sr.,2013-14,G,6-2,32,26,68,0.382,0,2,0.000,37,49,0.755,45,1.406,60,1.875,2,0.063,21,0.656,89,2.781,30
"Ennis, Dylan",So.,2013-14,G,6-2,28,46,126,0.365,25,78,0.321,33,42,0.786,50,1.786,48,1.714,6,0.214,8,0.286,150,5.357,19
"Farrell, Patrick",So.,2013-14,F,6-5,8,0,0,-,0,0,-,1,3,0.333,2,0.250,0,-,0,-,1,0.125,1,0.125,0
"Hart, Josh",Fr.,2013-14,G,6-5,32,82,163,0.503,26,79,0.329,64,95,0.674,141,4.406,30,0.938,8,0.250,17,0.531,254,7.938,18
"Hilliard, Darrun",Jr.,2013-14,G,6-6,32,148,305,0.485,66,159,0.415,95,134,0.709,119,3.719,88,2.750,17,0.531,42,1.313,457,14.281,67
"Jenkins, Kris",Fr.,2013-14,F,6-6,32,39,109,0.358,26,75,0.347,22,27,0.815,56,1.750,19,0.594,7,0.219,6,0.188,126,3.938,11
"Lowe, Henry",So.,2013-14,G,5-11,8,2,2,1.000,1,1,1.000,0,3,0.000,1,0.125,0,-,0,-,0,-,5,0.625,3
"McMahon, Nick",Sr.,2013-14,G,6-0,11,1,4,0.250,0,3,0.000,0,0,-,1,0.091,1,0.091,0,-,1,0.091,2,0.182,1
"Ochefu, Daniel",So.,2013-14,F,6-11,32,74,121,0.612,0,1,0.000,37,70,0.529,191,5.969,45,1.406,49,1.531,23,0.719,185,5.781,61
"Pinkston, Jayvaughn",Jr.,2013-14,F,6-7,32,152,289,0.526,8,30,0.267,143,190,0.753,196,6.125,46,1.438,16,0.500,30,0.938,455,14.219,56
"Reynolds, Darryl",Fr.,2013-14,F,6-8,20,2,2,1.000,0,0,-,3,10,0.300,20,1.000,1,0.050,3,0.150,0,-,7,0.350,7
