name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Baumann, Javon",Fr.,2013-14,F,6-8,14,10,17,0.588,0,0,-,3,12,0.250,27,1.929,3,0.214,2,0.143,1,0.071,23,1.643,7
"Bembry, Deandre",Fr.,2013-14,G,6-6,30,127,272,0.467,33,88,0.375,78,134,0.582,134,4.467,77,2.567,19,0.633,31,1.033,365,12.167,74
"Casper, Brendan",Fr.,2013-14,F,6-5,7,2,7,0.286,0,0,-,2,2,1.000,2,0.286,1,0.143,0,-,1,0.143,6,0.857,0
"Galloway, Langston",Sr.,2013-14,G,6-2,30,162,376,0.431,91,214,0.425,94,115,0.817,135,4.500,44,1.467,16,0.533,31,1.033,509,16.967,23
"Kanacevic, Halil",Sr.,2013-14,F,6-8,30,118,214,0.551,13,36,0.361,59,105,0.562,248,8.267,133,4.433,48,1.600,21,0.700,308,10.267,85
"Kelly, Colin",Sr.,2013-14,F,6-5,9,1,3,0.333,0,1,0.000,1,2,0.500,3,0.333,0,-,1,0.111,0,-,3,0.333,1
"Kindler, Eric",Jr.,2013-14,G,6-5,5,0,2,0.000,0,1,0.000,0,1,0.000,4,0.800,1,0.200,0,-,0,-,0,-,2
"Maschmeyer, Evan",Jr.,2013-14,G,6-3,21,7,25,0.280,3,10,0.300,8,11,0.727,11,0.524,8,0.381,0,-,1,0.048,25,1.190,13
"Miles, Isaiah",So.,2013-14,F,6-7,26,27,69,0.391,14,44,0.318,16,19,0.842,46,1.769,8,0.308,9,0.346,4,0.154,84,3.231,18
"Molock, Kyle",Fr.,2013-14,G,6-2,8,0,1,0.000,0,0,-,2,3,0.667,0,-,1,0.125,0,-,0,-,2,0.250,6
"Ndao, Papa",Jr.,2013-14,F,6-8,27,24,48,0.500,17,35,0.486,12,13,0.923,39,1.444,17,0.630,4,0.148,8,0.296,77,2.852,16
"Quarles, Daryus",Sr.,2013-14,F,6-6,21,20,58,0.345,6,28,0.214,12,21,0.571,25,1.190,8,0.381,1,0.048,7,0.333,58,2.762,11
"Roberts, Ronald",Sr.,2013-14,F,6-8,28,153,261,0.586,0,0,-,102,170,0.600,202,7.214,38,1.357,36,1.286,11,0.393,408,14.571,58
"Williams, Jai",Fr.,2013-14,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Wilson, Chris",Jr.,2013-14,G,6-2,30,94,231,0.407,45,124,0.363,49,72,0.681,106,3.533,86,2.867,5,0.167,21,0.700,282,9.400,58
