name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Carlson, Eric",Fr.,2007-08,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Coleman, Freddy",Fr.,2007-08,G,6-3,27,36,75,0.480,3,10,0.300,17,27,0.630,67,2.481,24,0.889,8,0.296,12,0.444,92,3.407,29
"Geiselhart, Matt",Jr.,2007-08,F,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Lubarski, Nevin",Fr.,2007-08,G,6-0,8,2,3,0.667,0,0,-,0,0,-,3,0.375,2,0.250,0,-,0,-,4,0.500,2
"Moormann, Lucas",Jr.,2007-08,C,6-10,29,58,131,0.443,2,9,0.222,23,47,0.489,144,4.966,27,0.931,15,0.517,17,0.586,141,4.862,29
"Nelson, Mike",Jr.,2007-08,G,6-4,29,138,281,0.491,59,128,0.461,64,85,0.753,125,4.310,72,2.483,6,0.207,24,0.828,399,13.759,55
"Pennick, Austin",So.,2007-08,G,6-3,15,11,36,0.306,1,4,0.250,6,12,0.500,23,1.533,11,0.733,0,-,8,0.533,29,1.933,16
"Riley, Lorenzo",Jr.,2007-08,F,6-6,17,6,16,0.375,0,0,-,6,16,0.375,12,0.706,0,-,6,0.353,2,0.118,18,1.059,5
"Rosenberg, Matt",Jr.,2007-08,G,6-2,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Sussenguth, Sam",So.,2007-08,F,6-8,29,35,69,0.507,0,1,0.000,17,25,0.680,89,3.069,8,0.276,12,0.414,2,0.069,87,3.000,13
"Tveidt, Michael",Fr.,2007-08,F,6-7,29,74,168,0.440,10,30,0.333,29,48,0.604,83,2.862,32,1.103,8,0.276,16,0.552,187,6.448,55
"Vaughan, Josh",So.,2007-08,G,6-4,28,39,93,0.419,27,70,0.386,19,26,0.731,65,2.321,42,1.500,6,0.214,19,0.679,124,4.429,31
"Winkelman, Brett",Jr.,2007-08,F,6-6,29,193,374,0.516,28,64,0.438,144,176,0.818,241,8.310,60,2.069,11,0.379,29,1.000,558,19.241,83
"Woodside, Ben",Jr.,2007-08,G,5-11,29,183,397,0.461,62,156,0.397,171,206,0.830,78,2.690,149,5.138,3,0.103,44,1.517,599,20.655,90
