name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Benson, Tyler",Jr.,2007-08,F,6-7,30,53,160,0.331,29,119,0.244,23,34,0.676,104,3.467,65,2.167,8,0.267,25,0.833,158,5.267,34
"Carter, D'Lancy",Jr.,2007-08,F,6-10,30,83,168,0.494,0,2,0.000,31,52,0.596,186,6.200,26,0.867,24,0.800,8,0.267,197,6.567,37
"Cook, Da'Quan",Fr.,2007-08,F,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Eleby, Malcom",Fr.,2007-08,G,6-3,30,25,73,0.342,0,4,0.000,33,52,0.635,43,1.433,51,1.700,0,-,16,0.533,83,2.767,67
"Fereti, Zarryon",Sr.,2007-08,G,6-3,30,126,358,0.352,67,188,0.356,94,110,0.855,122,4.067,70,2.333,3,0.100,20,0.667,413,13.767,65
"Haley, Hillary",Fr.,2007-08,-,6-6,29,56,145,38.621,17,60,28.333,34,48,70.833,71,2.448,17,0.586,2,0.069,11,0.379,163,5.621,-
"Hvizdzak, Shane",So.,2007-08,G,5-11,3,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"King, Perry",So.,2007-08,G,6-0,8,0,5,0.000,0,1,0.000,2,2,1.000,3,0.375,0,-,0,-,0,-,2,0.250,1
"Lee, Michael",Sr.,2007-08,F,6-8,30,193,397,0.486,32,84,0.381,107,152,0.704,240,8.000,43,1.433,16,0.533,44,1.467,525,17.500,86
"Matthews, Chris",Jr.,2007-08,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Maxwell, Owen",Fr.,2007-08,-,-,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Morgan, Matt",Fr.,2007-08,F,6-8,28,40,72,0.556,0,1,0.000,25,34,0.735,68,2.429,6,0.214,11,0.393,3,0.107,105,3.750,10
"Relph, Tyler",Sr.,2007-08,G,6-0,29,103,235,0.438,63,148,0.426,75,80,0.938,78,2.690,112,3.862,0,-,25,0.862,344,11.862,85
"Taylor, Delonte",Fr.,2007-08,G,6-4,4,1,4,0.250,0,2,0.000,0,0,-,3,0.750,0,-,0,-,0,-,2,0.500,1
"Thomas, Maurice",Jr.,2007-08,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
