name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Beckley, Trent",So.,2007-08,F,6-10,10,2,3,0.667,0,0,-,2,2,1.000,8,0.800,0,-,1,0.100,1,0.100,6,0.600,2
"Coney, Javon",Fr.,2007-08,G,6-4,14,5,12,0.417,3,9,0.333,4,4,1.000,6,0.429,0,-,0,-,2,0.143,17,1.214,0
"Hall, Marcus",Sr.,2007-08,G,6-2,32,171,359,0.476,53,139,0.381,52,77,0.675,124,3.875,128,4.000,7,0.219,58,1.813,447,13.969,71
"Higgins, Cory",Fr.,2007-08,G,6-5,32,95,207,0.459,25,75,0.333,51,75,0.680,136,4.250,73,2.281,11,0.344,36,1.125,266,8.313,66
"Jackson-Wilson, Jermyl",Jr.,2007-08,F,6-6,32,63,137,0.460,0,2,0.000,24,45,0.533,142,4.438,33,1.031,26,0.813,21,0.656,150,4.688,45
"King-Stockton, Marcus",Sr.,2007-08,F,6-9,30,29,57,0.509,0,2,0.000,16,42,0.381,99,3.300,20,0.667,47,1.567,13,0.433,74,2.467,27
"Knutson, Levi",Fr.,2007-08,G,6-4,32,49,118,0.415,27,81,0.333,22,28,0.786,43,1.344,38,1.188,1,0.031,5,0.156,147,4.594,24
"Patterson, Caleb",Fr.,2007-08,C,6-11,14,7,30,0.233,1,12,0.083,5,6,0.833,19,1.357,3,0.214,6,0.429,2,0.143,20,1.429,9
"Roby, Richard",Sr.,2007-08,G,6-6,32,189,396,0.477,47,123,0.382,120,157,0.764,214,6.688,66,2.063,31,0.969,33,1.031,545,17.031,107
"Silas, Xavier",So.,2007-08,G,6-5,23,71,183,0.388,20,63,0.317,61,90,0.678,76,3.304,38,1.652,5,0.217,19,0.826,223,9.696,46
"Thorne II, Dwight",So.,2007-08,G,6-3,29,33,82,0.402,13,47,0.277,18,22,0.818,34,1.172,26,0.897,2,0.069,11,0.379,97,3.345,21
"Williams, Jeremy",So.,2007-08,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Zehnder, Andrew",Fr.,2007-08,G,6-3,7,2,3,0.667,1,1,1.000,0,0,-,2,0.286,0,-,0,-,0,-,5,0.714,0
