name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Baker, Calvin",So.,2007-08,G,6-2,33,103,247,0.417,41,110,0.373,37,55,0.673,86,2.606,79,2.394,5,0.152,29,0.879,284,8.606,57
"Burns, Andy",So.,2007-08,F,6-8,8,1,5,0.200,0,1,0.000,1,2,0.500,4,0.500,2,0.250,0,-,0,-,3,0.375,2
"Diane, Mamadi",Jr.,2007-08,G,6-5,33,131,303,0.432,60,145,0.414,67,99,0.677,146,4.424,37,1.121,22,0.667,20,0.606,389,11.788,59
"Farrakhan, Mustapha",Fr.,2007-08,G,6-4,19,7,38,0.184,2,16,0.125,1,5,0.200,15,0.789,5,0.263,0,-,2,0.105,17,0.895,12
"Harris, Will",So.,2007-08,F,6-6,15,14,35,0.400,4,9,0.444,9,15,0.600,38,2.533,3,0.200,0,-,3,0.200,41,2.733,12
"Jones, Jeff",Fr.,2007-08,G,6-4,33,55,151,0.364,16,51,0.314,33,47,0.702,60,1.818,17,0.515,4,0.121,10,0.303,159,4.818,41
"Joseph, Adrian",Sr.,2007-08,F,6-7,33,118,278,0.424,56,154,0.364,35,46,0.761,189,5.727,30,0.909,12,0.364,21,0.636,327,9.909,41
"Meyinsse, Jerome",So.,2007-08,F,6-8,26,23,33,0.697,0,0,-,4,12,0.333,49,1.885,2,0.077,3,0.115,3,0.115,50,1.923,7
"Mikalauskas, Laurynas",Jr.,2007-08,F,6-8,20,53,81,0.654,0,0,-,35,56,0.625,70,3.500,10,0.500,2,0.100,5,0.250,141,7.050,15
"Pettinella, Ryan",Sr.,2007-08,C,6-9,30,34,57,0.596,0,0,-,9,35,0.257,81,2.700,5,0.167,4,0.133,4,0.133,77,2.567,21
"Scott, Mike",Fr.,2007-08,F,6-8,32,63,143,0.441,4,10,0.400,52,74,0.703,168,5.250,15,0.469,12,0.375,20,0.625,182,5.688,25
"Sherrill, Will",Fr.,2007-08,F,6-9,7,3,3,1.000,1,1,1.000,0,0,-,3,0.429,1,0.143,0,-,1,0.143,7,1.000,0
"Singletary, Sean",Sr.,2007-08,G,6-0,33,203,476,0.426,58,158,0.367,189,222,0.851,127,3.848,202,6.121,1,0.030,60,1.818,653,19.788,128
"Soroye, Tunji",Sr.,2007-08,C,6-11,2,0,1,0.000,0,0,-,1,2,0.500,3,1.500,0,-,0,-,0,-,1,0.500,2
"Tat, Solomon",So.,2007-08,G,6-5,15,11,24,0.458,0,2,0.000,13,17,0.765,20,1.333,5,0.333,0,-,3,0.200,35,2.333,6
"Tucker, Jamil",So.,2007-08,F,6-8,31,57,133,0.429,31,84,0.369,17,24,0.708,103,3.323,17,0.548,12,0.387,7,0.226,162,5.226,21
"Zeglinski, Sammy",Fr.,2007-08,G,6-0,8,3,12,0.250,1,7,0.143,0,2,0.000,9,1.125,15,1.875,1,0.125,3,0.375,7,0.875,9
