name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Abadie, Brian",Sr.,2007-08,G,5-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Ebie, Jason",So.,2007-08,G,6-1,30,49,120,0.408,12,37,0.324,30,47,0.638,73,2.433,84,2.800,1,0.033,55,1.833,140,4.667,52
"Fishel, David",So.,2007-08,G,6-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Ford, Daniel",Fr.,2007-08,F,6-10,6,1,2,0.500,0,0,-,0,0,-,0,-,0,-,0,-,0,-,2,0.333,0
"Hackett, Brent",Sr.,2007-08,G,6-3,30,116,320,0.363,53,180,0.294,64,81,0.790,47,1.567,48,1.600,1,0.033,43,1.433,349,11.633,43
"Langford, Kevin",Jr.,2007-08,F,6-8,30,125,300,0.417,8,30,0.267,142,195,0.728,160,5.333,40,1.333,15,0.500,24,0.800,400,13.333,80
"Metzger, Nick",So.,2007-08,F,6-3,7,0,2,0.000,0,2,0.000,1,2,0.500,2,0.286,0,-,0,-,0,-,1,0.143,1
"Mitchem, Keion",So.,2007-08,G,6-0,29,48,133,0.361,31,86,0.360,9,13,0.692,37,1.276,15,0.517,0,-,16,0.552,136,4.690,20
"Morones, Martiese",So.,2007-08,G,6-0,24,10,34,0.294,5,17,0.294,6,12,0.500,21,0.875,19,0.792,0,-,9,0.375,31,1.292,15
"Ortiz, John",Jr.,2007-08,F,6-8,29,55,155,0.355,1,11,0.091,39,65,0.600,147,5.069,8,0.276,8,0.276,26,0.897,150,5.172,41
"Owens, Neiman",Sr.,2007-08,G,6-4,30,24,63,0.381,5,19,0.263,13,22,0.591,87,2.900,36,1.200,2,0.067,20,0.667,66,2.200,34
"Parker, Alvardo",Sr.,2007-08,F,6-7,30,69,125,0.552,0,0,-,17,38,0.447,138,4.600,22,0.733,31,1.033,13,0.433,155,5.167,29
"Salter, Henry",Jr.,2007-08,G,6-4,24,113,257,0.440,62,130,0.477,31,55,0.564,119,4.958,14,0.583,2,0.083,16,0.667,319,13.292,34
"Scott, Mike",Fr.,2007-08,G,6-0,29,32,81,0.395,8,24,0.333,23,30,0.767,29,1.000,62,2.138,1,0.034,25,0.862,95,3.276,39
"Tauscher, Luke",So.,2007-08,F,6-11,26,16,47,0.340,2,6,0.333,14,22,0.636,78,3.000,7,0.269,11,0.423,4,0.154,48,1.846,8
"Wall, Ryan",Sr.,2007-08,G,6-0,30,43,105,0.410,35,87,0.402,24,29,0.828,28,0.933,22,0.733,1,0.033,24,0.800,145,4.833,24
