name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bodic, Nikola",Jr.,2007-08,G,6-5,10,20,61,0.328,6,22,0.273,14,14,1.000,30,3.000,8,0.800,1,0.100,6,0.600,60,6.000,20
"Clark, Ceola",Fr.,2007-08,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"DuBois, David",Jr.,2007-08,G,6-5,30,125,269,0.465,1,16,0.063,45,75,0.600,159,5.300,44,1.467,7,0.233,38,1.267,296,9.867,55
"Dumas, Larry",Fr.,2007-08,G,6-2,25,17,37,0.459,0,0,-,24,39,0.615,33,1.320,21,0.840,0,-,12,0.480,58,2.320,15
"Gonzales, Chris",Sr.,2007-08,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Gonzalez, Chris",Fr.,2007-08,-,-,26,41,95,0.432,32,81,0.395,7,13,0.538,57,2.192,27,1.038,4,0.154,13,0.500,121,4.654,14
"Granstra, James",Fr.,2007-08,F,6-10,25,8,24,0.333,0,0,-,17,29,0.586,54,2.160,6,0.240,9,0.360,3,0.120,33,1.320,15
"Jackson, David",Sr.,2007-08,G,6-4,29,139,333,0.417,20,54,0.370,100,124,0.806,130,4.483,62,2.138,16,0.552,30,1.034,398,13.724,68
"Johnson, Louis",Sr.,2007-08,F,6-8,25,25,68,0.368,0,2,0.000,28,41,0.683,64,2.560,11,0.440,3,0.120,6,0.240,78,3.120,17
"Johnson, Delvon",Fr.,2007-08,F,6-8,23,24,47,0.511,0,0,-,11,20,0.550,85,3.696,2,0.087,13,0.565,5,0.217,59,2.565,14
"Mims, Arsenio",Fr.,2007-08,F,6-3,13,1,7,0.143,0,0,-,2,2,1.000,8,0.615,0,-,0,-,0,-,4,0.308,0
"Nurse, David",So.,2007-08,G,6-3,29,77,183,0.421,48,126,0.381,43,55,0.782,48,1.655,42,1.448,1,0.034,20,0.690,245,8.448,46
"Owens-Murrey, Jerryck",Sr.,2007-08,F,6-6,30,95,220,0.432,0,0,-,89,139,0.640,164,5.467,34,1.133,12,0.400,17,0.567,279,9.300,76
"Rivers, Josh",Jr.,2007-08,G,6-0,25,24,84,0.286,16,61,0.262,7,12,0.583,14,0.560,17,0.680,1,0.040,6,0.240,71,2.840,15
"Stoudamire, Patrick",So.,2007-08,G,5-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Washington, James",Fr.,2007-08,G,5-11,30,92,207,0.444,39,92,0.424,91,121,0.752,65,2.167,75,2.500,1,0.033,27,0.900,314,10.467,58
