name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Burgess, Charlie",Sr.,2007-08,G,6-1,31,61,154,0.396,11,52,0.212,42,65,0.646,82,2.645,63,2.032,1,0.032,16,0.516,175,5.645,45
"Cook, Trevor",So.,2007-08,F,6-8,30,46,101,0.455,17,44,0.386,38,49,0.776,72,2.400,19,0.633,17,0.567,9,0.300,147,4.900,37
"Craig, Rogdrick",Jr.,2007-08,F,6-6,14,6,22,0.273,1,8,0.125,3,7,0.429,13,0.929,5,0.357,0,-,3,0.214,16,1.143,6
"De Bem, Ricardo",Jr.,2007-08,C,6-10,13,9,31,0.290,0,0,-,7,12,0.583,17,1.308,4,0.308,1,0.077,2,0.154,25,1.923,8
"Hoffmeister, Tyler",Sr.,2007-08,F,6-6,7,3,8,0.375,0,1,0.000,0,0,-,3,0.429,0,-,0,-,3,0.429,6,0.857,2
"Prince, Michael",Jr.,2007-08,F,6-7,21,14,30,0.467,1,3,0.333,5,15,0.333,38,1.810,9,0.429,0,-,10,0.476,34,1.619,15
"Rizvic, Esmir",Sr.,2007-08,C,7-0,28,31,60,0.517,0,0,-,20,43,0.465,60,2.143,3,0.107,9,0.321,12,0.429,82,2.929,17
"Roberson, John",Fr.,2007-08,G,5-11,31,127,301,0.422,54,135,0.400,72,100,0.720,79,2.548,101,3.258,1,0.032,26,0.839,380,12.258,85
"Roberts, D'walyn",Fr.,2007-08,F,6-7,22,22,54,0.407,0,8,0.000,11,19,0.579,40,1.818,5,0.227,4,0.182,6,0.273,55,2.500,20
"Singletary, Mike",Fr.,2007-08,F,6-5,29,71,145,0.490,3,10,0.300,68,90,0.756,87,3.000,28,0.966,10,0.345,11,0.379,213,7.345,41
"Suljagic, Damir",Jr.,2007-08,F,6-8,25,51,88,0.580,0,0,-,16,29,0.552,101,4.040,17,0.680,13,0.520,10,0.400,118,4.720,25
"Voskuil, Alan",Jr.,2007-08,G,6-3,31,127,265,0.479,67,134,0.500,84,102,0.824,119,3.839,43,1.387,1,0.032,43,1.387,405,13.065,50
"White, Decensae",So.,2007-08,F,6-6,2,5,13,0.385,1,4,0.250,2,4,0.500,5,2.500,2,1.000,0,-,3,1.500,13,6.500,3
"Zeno, Martin",Sr.,2007-08,G,6-5,31,166,351,0.473,5,29,0.172,160,212,0.755,140,4.516,91,2.935,17,0.548,43,1.387,497,16.032,87
