name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Alarcon, Sean",Sr.,2007-08,G,6-3,33,62,149,0.416,44,110,0.400,13,16,0.813,35,1.061,61,1.848,0,-,23,0.697,181,5.485,31
"Best, Matt",Fr.,2007-08,-,-,2,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Cuka, Eni",So.,2007-08,G,6-2,4,3,6,0.500,2,3,0.667,2,2,1.000,2,0.500,1,0.250,0,-,0,-,10,2.500,8
"Gainer, Eddie",Fr.,2007-08,-,-,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Graham III, Paul",Jr.,2007-08,G,6-4,25,111,239,0.464,22,60,0.367,105,145,0.724,52,2.080,35,1.400,4,0.160,15,0.600,349,13.960,66
"Hernandez, Sammy",Jr.,2007-08,F,6-5,17,9,28,0.321,0,10,0.000,3,7,0.429,31,1.824,8,0.471,0,-,1,0.059,21,1.235,11
"Holley, Avery",So.,2007-08,G,6-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hughley, Sanchez",Fr.,2007-08,G,6-4,29,56,164,0.341,21,70,0.300,54,75,0.720,60,2.069,31,1.069,0,-,23,0.793,187,6.448,50
"Kone, Seydou",Sr.,2007-08,F,6-9,10,8,20,0.400,0,0,-,4,7,0.571,13,1.300,0,-,0,-,1,0.100,20,2.000,8
"Monroe, Carlos",Jr.,2007-08,F,6-8,33,188,362,0.519,4,8,0.500,128,233,0.549,312,9.455,33,1.000,8,0.242,37,1.121,508,15.394,76
"Nwoji, Carderro",Jr.,2007-08,G,6-0,33,110,251,0.438,59,144,0.410,76,87,0.874,106,3.212,122,3.697,0,-,29,0.879,355,10.758,77
"Owens, Jamal",Fr.,2007-08,F,6-6,1,0,0,-,0,0,-,0,2,0.000,0,-,0,-,0,-,0,-,0,-,0
"Parmer, Jeff",Sr.,2007-08,F,6-8,33,98,199,0.492,30,73,0.411,74,102,0.725,164,4.970,68,2.061,11,0.333,29,0.879,300,9.091,59
"Perkins, Xavier",Fr.,2007-08,G,6-4,33,45,110,0.409,4,17,0.235,95,141,0.674,74,2.242,37,1.121,2,0.061,14,0.424,189,5.727,76
"Rodriguez, Enrique",So.,2007-08,G,6-2,9,2,7,0.286,0,0,-,2,3,0.667,3,0.333,0,-,0,-,0,-,6,0.667,2
"Royster, Brett",Fr.,2007-08,F,6-8,31,44,93,0.473,0,0,-,34,57,0.596,101,3.258,6,0.194,41,1.323,9,0.290,122,3.935,32
"Simmons, Derrick",Sr.,2007-08,F,6-6,31,41,81,0.506,7,22,0.318,25,34,0.735,71,2.290,11,0.355,8,0.258,16,0.516,114,3.677,27
"Staten, James",Fr.,2007-08,-,-,3,1,2,0.500,1,2,0.500,0,2,0.000,3,1.000,2,0.667,0,-,0,-,3,1.000,5
