name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Anderson, Kevin",Sr.,2007-08,G,6-3,29,20,52,0.385,0,9,0.000,35,56,0.625,70,2.414,76,2.621,3,0.103,29,1.000,75,2.586,34
"Beck, Matt",So.,2007-08,G,6-0,8,0,1,0.000,0,1,0.000,0,0,-,2,0.250,0,-,0,-,0,-,0,-,0
"Bethel, Chris",Jr.,2007-08,F,6-5,11,15,34,0.441,3,8,0.375,1,3,0.333,16,1.455,2,0.182,4,0.364,6,0.545,34,3.091,3
"Binns, Michael",Sr.,2007-08,F,6-7,26,34,93,0.366,12,43,0.279,6,11,0.545,45,1.731,6,0.231,2,0.077,8,0.308,86,3.308,10
"Boykin, David",So.,2007-08,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Butler, Brenton",So.,2007-08,G,6-2,29,94,276,0.341,56,163,0.344,74,102,0.725,100,3.448,66,2.276,2,0.069,23,0.793,318,10.966,66
"Devine, Luke",Jr.,2007-08,C,6-10,10,0,0,-,0,0,-,0,0,-,5,0.500,0,-,0,-,0,-,0,-,1
"Dunston, Bryant",Sr.,2007-08,F,6-8,29,165,314,0.525,5,29,0.172,115,176,0.653,284,9.793,57,1.966,79,2.724,29,1.000,450,15.517,55
"Greene, Sebastian",Sr.,2007-08,F,6-8,29,91,164,0.555,11,35,0.314,53,77,0.688,160,5.517,41,1.414,9,0.310,30,1.034,246,8.483,57
"Hussey, Kevin",Sr.,2007-08,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Landisch, Dan",So.,2007-08,F,6-6,12,2,6,0.333,1,3,0.333,3,4,0.750,10,0.833,0,-,1,0.083,0,-,8,0.667,3
"Moore, Mike",Fr.,2007-08,G,6-5,28,52,137,0.380,24,64,0.375,26,39,0.667,51,1.821,22,0.786,2,0.071,17,0.607,154,5.500,36
"Munson, Ryan",So.,2007-08,F,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Stout, Marcus",Sr.,2007-08,G,6-4,29,152,379,0.401,73,210,0.348,61,84,0.726,71,2.448,85,2.931,0,-,29,1.000,438,15.103,69
"Tanner, Herb",So.,2007-08,G,6-4,28,25,82,0.305,13,48,0.271,8,19,0.421,21,0.750,27,0.964,0,-,12,0.429,71,2.536,36
"Wing, Zach",Fr.,2007-08,-,-,2,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Wing, Zachary",Fr.,2007-08,-,-,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
