name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Allen, Russell",Fr.,2007-08,F,6-8,13,2,3,0.667,0,0,-,0,2,0.000,10,0.769,1,0.077,3,0.231,1,0.077,4,0.308,2
"Boarden, David",Fr.,2007-08,G,6-3,20,1,9,0.111,0,4,0.000,1,2,0.500,8,0.400,4,0.200,1,0.050,1,0.050,3,0.150,2
"Broom, Mychael",So.,2007-08,F,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Everingham, Zach",Sr.,2007-08,G,6-4,29,46,122,0.377,30,83,0.361,21,25,0.840,90,3.103,75,2.586,6,0.207,26,0.897,143,4.931,26
"Goode, Jon",Sr.,2007-08,G,5-10,26,171,378,0.452,79,177,0.446,81,103,0.786,76,2.923,70,2.692,0,-,24,0.923,502,19.308,75
"Harrington, Michael",Jr.,2007-08,F,6-8,30,27,60,0.450,0,0,-,25,39,0.641,101,3.367,17,0.567,18,0.600,4,0.133,79,2.633,20
"Hartfield, Tryl",Jr.,2007-08,G,5-7,12,4,15,0.267,2,5,0.400,3,5,0.600,1,0.083,2,0.167,0,-,2,0.167,13,1.083,4
"Hayes, Chris",Jr.,2007-08,F,6-8,30,124,274,0.453,21,55,0.382,50,82,0.610,187,6.233,40,1.333,21,0.700,35,1.167,319,10.633,60
"Jokic, Nemania",So.,2007-08,F,6-6,30,42,121,0.347,24,67,0.358,17,22,0.773,88,2.933,34,1.133,4,0.133,12,0.400,125,4.167,37
"Payne, Woody",So.,2007-08,G,5-10,24,57,125,0.456,9,21,0.429,29,45,0.644,60,2.500,52,2.167,4,0.167,45,1.875,152,6.333,68
"Praet, Jason",So.,2007-08,F,6-7,7,0,3,0.000,0,1,0.000,0,1,0.000,2,0.286,0,-,0,-,2,0.286,0,-,1
"Samarco, Josh",So.,2007-08,G,6-2,30,70,192,0.365,42,124,0.339,10,10,1.000,34,1.133,13,0.433,5,0.167,13,0.433,192,6.400,28
"Sample, Justin",So.,2007-08,C,6-8,12,12,23,0.522,0,0,-,0,6,0.000,18,1.500,1,0.083,0,-,1,0.083,24,2.000,12
"Stephens, Eulis",So.,2007-08,G,6-4,30,86,211,0.408,8,31,0.258,29,55,0.527,101,3.367,34,1.133,11,0.367,19,0.633,209,6.967,38
