name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Blair, Garfield",Jr.,2007-08,G,6-5,31,162,331,0.489,14,39,0.359,161,214,0.752,178,5.742,59,1.903,12,0.387,32,1.032,499,16.097,109
"Bowen, Shawn",Fr.,2007-08,G,6-3,31,11,39,0.282,3,14,0.214,3,5,0.600,29,0.935,11,0.355,0,-,4,0.129,28,0.903,14
"Diaz, Eric",Jr.,2007-08,F,6-6,32,86,203,0.424,22,69,0.319,34,54,0.630,144,4.500,8,0.250,15,0.469,23,0.719,228,7.125,45
"Dupiton, Olivier",Fr.,2007-08,F,6-7,26,7,16,0.438,0,0,-,14,21,0.667,38,1.462,2,0.077,1,0.038,6,0.231,28,1.077,17
"Hirst, J.J.",Sr.,2007-08,F,6-8,31,29,65,0.446,8,26,0.308,14,22,0.636,65,2.097,6,0.194,8,0.258,11,0.355,80,2.581,19
"Lang, Tim",Jr.,2007-08,C,6-9,32,46,107,0.430,19,50,0.380,27,44,0.614,90,2.813,9,0.281,16,0.500,8,0.250,138,4.313,25
"Lohuis, Mark",So.,2007-08,G,6-4,32,64,182,0.352,53,147,0.361,18,21,0.857,94,2.938,32,1.000,4,0.125,22,0.688,199,6.219,27
"Okafor, Collins",Jr.,2007-08,C,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oliver, Sheldon",So.,2007-08,F,6-5,32,74,168,0.440,0,1,0.000,68,113,0.602,140,4.375,13,0.406,7,0.219,28,0.875,216,6.750,41
"Radford, Graeme",Fr.,2007-08,C,6-10,17,1,6,0.167,0,0,-,1,7,0.143,9,0.529,0,-,4,0.235,0,-,3,0.176,5
"Smith, A.J.",So.,2007-08,G,6-0,32,121,305,0.397,38,118,0.322,85,116,0.733,89,2.781,80,2.500,0,-,34,1.063,365,11.406,130
"Thomas, Kris",Jr.,2007-08,G,6-2,32,85,220,0.386,26,82,0.317,40,70,0.571,77,2.406,30,0.938,12,0.375,44,1.375,236,7.375,53
"Williams, Brandon",So.,2007-08,G,5-10,32,21,86,0.244,17,69,0.246,11,20,0.550,30,0.938,31,0.969,1,0.031,16,0.500,70,2.188,33
