name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Amoroso, Ryan",Jr.,2007-08,F,6-8,33,146,317,0.461,14,57,0.246,71,110,0.645,216,6.545,28,0.848,12,0.364,15,0.455,377,11.424,55
"Davis, Kelvin",Jr.,2007-08,G,6-4,33,90,210,0.429,39,117,0.333,30,54,0.556,88,2.667,26,0.788,1,0.030,41,1.242,249,7.545,51
"Gay, D.J.",Fr.,2007-08,G,6-0,33,66,183,0.361,45,121,0.372,16,25,0.640,49,1.485,57,1.727,2,0.061,24,0.727,193,5.848,40
"Horton, Bryan",Fr.,2007-08,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Johnson, Jer'Vaughn",So.,2007-08,F,6-6,23,9,21,0.429,0,0,-,4,8,0.500,30,1.304,7,0.304,2,0.087,3,0.130,22,0.957,6
"Lamb, Chris",Jr.,2007-08,F,6-10,11,4,8,0.500,0,0,-,0,3,0.000,7,0.636,2,0.182,3,0.273,1,0.091,8,0.727,1
"Pastorek, Jon",So.,2007-08,F,6-9,27,18,36,0.500,3,12,0.250,13,14,0.929,32,1.185,12,0.444,5,0.185,3,0.111,52,1.926,11
"Shelton, Tim",Fr.,2007-08,F,6-6,4,16,29,0.552,1,3,0.333,7,9,0.778,19,4.750,6,1.500,2,0.500,5,1.250,40,10.000,6
"Spain, Kyle",Jr.,2007-08,F,6-5,20,78,196,0.398,32,83,0.386,76,95,0.800,107,5.350,23,1.150,9,0.450,22,1.100,264,13.200,39
"Thomas, Matt",Sr.,2007-08,G,6-3,29,18,56,0.321,5,17,0.294,19,28,0.679,49,1.690,31,1.069,2,0.069,24,0.828,60,2.069,22
"Wade, Lorrenzo",Jr.,2007-08,F,6-6,33,174,387,0.450,23,72,0.319,116,173,0.671,150,4.545,119,3.606,20,0.606,33,1.000,487,14.758,94
"White, Billy",Fr.,2007-08,F,6-7,33,118,192,0.615,0,2,0.000,43,67,0.642,195,5.909,34,1.030,25,0.758,47,1.424,279,8.455,53
"Williams, Richie",Jr.,2007-08,G,5-9,25,56,154,0.364,19,65,0.292,42,58,0.724,68,2.720,75,3.000,0,-,42,1.680,173,6.920,64
