name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Ayeni, Kayode",So.,2007-08,G,6-5,29,81,185,0.438,19,52,0.365,43,62,0.694,165,5.690,26,0.897,23,0.793,11,0.379,224,7.724,63
"Burton, David",So.,2007-08,F,6-5,3,1,2,0.500,0,0,-,0,0,-,1,0.333,0,-,0,-,0,-,2,0.667,0
"Cadell, Ricky",Fr.,2007-08,G,6-2,29,99,253,0.391,29,88,0.330,44,59,0.746,86,2.966,74,2.552,0,-,33,1.138,271,9.345,67
"Campbell, Otis",Jr.,2007-08,G,6-2,6,0,4,0.000,0,3,0.000,1,2,0.500,1,0.167,1,0.167,1,0.167,1,0.167,1,0.167,6
"Gooden, John",Jr.,2007-08,F,6-6,28,30,65,0.462,0,0,-,10,24,0.417,56,2.000,7,0.250,6,0.214,4,0.143,70,2.500,18
"Hines, Robert",Sr.,2007-08,F,6-5,28,155,386,0.402,26,101,0.257,89,127,0.701,172,6.143,62,2.214,10,0.357,28,1.000,425,15.179,110
"Pekkola, Sami",Sr.,2007-08,C,6-7,23,24,56,0.429,2,11,0.182,10,20,0.500,35,1.522,5,0.217,3,0.130,8,0.348,60,2.609,13
"Rickards, Rainier",So.,2007-08,G,6-5,14,9,32,0.281,3,12,0.250,6,19,0.316,14,1.000,7,0.500,2,0.143,4,0.286,27,1.929,2
"Rubino, Rocco",Fr.,2007-08,G,6-3,27,14,42,0.333,9,28,0.321,8,13,0.615,26,0.963,6,0.222,0,-,5,0.185,45,1.667,10
"Williams, Marcus",Sr.,2007-08,G,6-3,28,100,192,0.521,9,28,0.321,53,89,0.596,154,5.500,74,2.643,6,0.214,50,1.786,262,9.357,72
"Willis, Lateff",So.,2007-08,G,5-8,25,8,20,0.400,7,19,0.368,2,4,0.500,18,0.720,36,1.440,0,-,3,0.120,25,1.000,20
"Womack, Jamaal",Jr.,2007-08,-,5-8,29,124,358,34.637,72,229,31.441,31,45,68.889,81,2.793,61,2.103,0,0.000,46,1.586,351,12.103,-
"Yessoufou, Bassith",Sr.,2007-08,C,6-9,29,65,137,0.474,0,0,-,60,98,0.612,152,5.241,7,0.241,5,0.172,23,0.793,190,6.552,42
