name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Davidson, Jordan",Jr.,2007-08,G,6-1,13,2,5,0.400,0,2,0.000,0,2,0.000,0,-,3,0.231,0,-,1,0.077,4,0.308,2
"Henderson, Gerald",So.,2007-08,G,6-4,34,156,329,0.474,20,63,0.317,101,151,0.669,160,4.706,56,1.647,31,0.912,39,1.147,433,12.735,68
"Johnson, Steve",So.,2007-08,F,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"King, Taylor",Fr.,2007-08,F,6-6,34,63,152,0.414,43,114,0.377,17,29,0.586,68,2.000,14,0.412,14,0.412,11,0.324,186,5.471,19
"McClure, David",Jr.,2007-08,F,6-6,30,14,32,0.438,0,2,0.000,2,7,0.286,57,1.900,12,0.400,7,0.233,11,0.367,30,1.000,11
"Nelson, DeMarcus",Sr.,2007-08,G,6-4,34,172,351,0.490,40,103,0.388,110,183,0.601,197,5.794,100,2.941,11,0.324,53,1.559,494,14.529,84
"Paulus, Greg",Jr.,2007-08,G,6-1,34,118,279,0.423,83,196,0.423,67,81,0.827,73,2.147,109,3.206,2,0.059,50,1.471,386,11.353,55
"Pocius, Martynas",Jr.,2007-08,G,6-5,4,5,13,0.385,2,8,0.250,4,4,1.000,9,2.250,4,1.000,0,-,2,0.500,16,4.000,3
"Scheyer, Jon",So.,2007-08,G,6-5,34,115,259,0.444,47,121,0.388,120,135,0.889,134,3.941,83,2.441,9,0.265,46,1.353,397,11.676,37
"Singler, Kyle",Fr.,2007-08,F,6-8,34,159,348,0.457,51,150,0.340,82,106,0.774,198,5.824,48,1.412,25,0.735,36,1.059,451,13.265,75
"Smith, Nolan",Fr.,2007-08,G,6-2,34,70,150,0.467,22,57,0.386,40,52,0.769,52,1.529,45,1.324,5,0.147,18,0.529,202,5.941,49
"Thomas, Lance",So.,2007-08,F,6-8,32,49,97,0.505,0,0,-,38,73,0.521,105,3.281,10,0.313,12,0.375,19,0.594,136,4.250,33
"Zoubek, Brian",So.,2007-08,C,7-1,25,41,69,0.594,0,0,-,13,29,0.448,86,3.440,13,0.520,17,0.680,9,0.360,95,3.800,20
