name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Chappell, Jeremy",Jr.,2007-08,G,6-3,32,190,382,0.497,62,175,0.354,36,49,0.735,153,4.781,76,2.375,15,0.469,80,2.500,478,14.938,60
"Ehirim, Ifeanyi",Jr.,2007-08,F,6-7,24,11,28,0.393,0,1,0.000,6,14,0.429,33,1.375,7,0.292,1,0.042,9,0.375,28,1.167,9
"Foster, Khalif",Fr.,2007-08,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Francisco, Bateko",Jr.,2007-08,G,6-1,34,103,223,0.462,42,113,0.372,36,53,0.679,82,2.412,54,1.588,1,0.029,41,1.206,284,8.353,59
"Green, Dallas",So.,2007-08,F,6-8,34,30,63,0.476,0,0,-,18,24,0.750,75,2.206,12,0.353,14,0.412,11,0.324,78,2.294,36
"Harris, Freddie",Sr.,2007-08,C,6-9,34,31,55,0.564,0,0,-,15,25,0.600,73,2.147,18,0.529,4,0.118,13,0.382,77,2.265,29
"Jackson, A.J.",Sr.,2007-08,F,6-6,34,172,404,0.426,49,124,0.395,89,112,0.795,192,5.647,30,0.882,27,0.794,38,1.118,482,14.176,64
"Langhurst, Jimmy",So.,2007-08,G,5-11,34,99,223,0.444,69,166,0.416,61,73,0.836,74,2.176,94,2.765,1,0.029,19,0.559,328,9.647,55
"Lee, Tony",Sr.,2007-08,G,6-0,34,176,347,0.507,25,80,0.313,86,124,0.694,225,6.618,217,6.382,5,0.147,95,2.794,463,13.618,147
"Nwigwe, Mezie",So.,2007-08,G,6-4,33,69,179,0.385,20,53,0.377,33,44,0.750,99,3.000,40,1.212,3,0.091,12,0.364,191,5.788,50
"Royal, Will",Fr.,2007-08,F,6-7,10,3,12,0.250,0,0,-,0,1,0.000,10,1.000,2,0.200,1,0.100,0,-,6,0.600,4
"Rozendaal, Bas",So.,2007-08,C,7-0,10,6,8,0.750,0,0,-,1,4,0.250,6,0.600,2,0.200,3,0.300,0,-,13,1.300,4
"Wallace, Gary",Fr.,2007-08,G,6-3,34,41,93,0.441,12,32,0.375,25,36,0.694,59,1.735,43,1.265,2,0.059,19,0.559,119,3.500,43
"Wilson, Cody",Fr.,2007-08,G,5-10,4,1,4,0.250,1,3,0.333,0,0,-,1,0.250,2,0.500,0,-,0,-,3,0.750,1
