name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Brown, Danny",Sr.,2007-08,G,6-4,24,54,112,0.482,25,51,0.490,35,48,0.729,69,2.875,30,1.250,8,0.333,7,0.292,168,7.000,18
"Eberhardt, Barry",Jr.,2007-08,F,6-7,30,75,155,0.484,8,25,0.320,22,37,0.595,113,3.767,21,0.700,9,0.300,8,0.267,180,6.000,38
"Eckerle, Paul",Fr.,2007-08,G,6-1,31,38,109,0.349,22,65,0.338,21,32,0.656,21,0.677,40,1.290,4,0.129,8,0.258,119,3.839,33
"Husak, Bryce",Sr.,2007-08,C,7-0,30,68,136,0.500,4,10,0.400,25,42,0.595,128,4.267,16,0.533,32,1.067,2,0.067,165,5.500,47
"Jacks, Peyton",Fr.,2007-08,-,-,7,0,1,0.000,0,1,0.000,1,2,0.500,4,0.571,1,0.143,0,-,1,0.143,1,0.143,3
"Jones, Mike",So.,2007-08,G,5-9,5,0,1,0.000,0,1,0.000,1,4,0.250,0,-,1,0.200,0,-,0,-,1,0.200,0
"Knollmeyer, Adam",So.,2007-08,F,6-9,22,11,24,0.458,0,0,-,9,12,0.750,26,1.182,1,0.045,0,-,3,0.136,31,1.409,11
"Liddell, Tommie",Jr.,2007-08,G,6-4,31,134,313,0.428,29,83,0.349,84,112,0.750,133,4.290,64,2.065,6,0.194,21,0.677,381,12.290,70
"Lisch, Kevin",Jr.,2007-08,G,6-2,31,137,320,0.428,63,164,0.384,116,143,0.811,118,3.806,97,3.129,4,0.129,38,1.226,453,14.613,64
"Maguire, Dustin",So.,2007-08,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Meyer, Luke",Sr.,2007-08,F,6-5,31,92,204,0.451,18,54,0.333,58,70,0.829,167,5.387,51,1.645,13,0.419,19,0.613,260,8.387,45
"Mitchell, Anthony",Fr.,2007-08,F,6-4,8,0,2,0.000,0,0,-,3,5,0.600,7,0.875,2,0.250,1,0.125,0,-,3,0.375,6
"Polk, Dwayne",Sr.,2007-08,G,5-9,31,27,81,0.333,11,39,0.282,13,29,0.448,52,1.677,65,2.097,7,0.226,17,0.548,78,2.516,37
"Relphorde, Marcus",Fr.,2007-08,F,6-7,21,9,26,0.346,0,4,0.000,4,6,0.667,10,0.476,2,0.095,1,0.048,3,0.143,22,1.048,5
