name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Allen, Chris",Fr.,2007-08,G,6-3,32,70,182,0.385,36,100,0.360,26,33,0.788,39,1.219,20,0.625,3,0.094,12,0.375,202,6.313,29
"Dahlman, Isaiah",So.,2007-08,G,6-6,19,6,16,0.375,3,8,0.375,5,8,0.625,9,0.474,2,0.105,0,-,0,-,20,1.053,5
"Gray, Marquise",Jr.,2007-08,F,6-8,36,65,107,0.607,0,0,-,26,40,0.650,132,3.667,12,0.333,9,0.250,10,0.278,156,4.333,45
"Herzog, Tom",Fr.,2007-08,C,7-0,13,6,14,0.429,0,0,-,2,4,0.500,14,1.077,0,-,6,0.462,1,0.077,14,1.077,1
"Herzon, Tom",Fr.,2007-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Ibok, Idong",Jr.,2007-08,C,6-11,26,5,10,0.500,0,0,-,2,5,0.400,26,1.000,0,-,10,0.385,0,-,12,0.462,9
"Kebler, Mike",Fr.,2007-08,G,6-3,9,1,3,0.333,0,1,0.000,0,1,0.000,4,0.444,0,-,0,-,0,-,2,0.222,0
"Lucas, Kalin",Fr.,2007-08,G,6-0,36,138,320,0.431,20,55,0.364,73,95,0.768,56,1.556,137,3.806,1,0.028,30,0.833,369,10.250,73
"Morgan, Raymar",So.,2007-08,F,6-7,36,187,335,0.558,10,33,0.303,121,180,0.672,221,6.139,58,1.611,19,0.528,33,0.917,505,14.028,83
"Naymick, Drew",Sr.,2007-08,C,6-10,36,65,100,0.650,0,1,0.000,24,31,0.774,149,4.139,14,0.389,60,1.667,11,0.306,154,4.278,25
"Neitzel, Drew",Sr.,2007-08,G,6-0,36,165,407,0.405,97,244,0.398,74,86,0.860,90,2.500,145,4.028,2,0.056,35,0.972,501,13.917,51
"Summers, Durrell",Fr.,2007-08,G,6-4,36,62,123,0.504,11,22,0.500,41,55,0.745,85,2.361,20,0.556,7,0.194,5,0.139,176,4.889,32
"Suton, Goran",Jr.,2007-08,C,6-10,36,136,247,0.551,2,12,0.167,52,67,0.776,295,8.194,66,1.833,33,0.917,38,1.056,326,9.056,60
"Thornton, Austin",Fr.,2007-08,F,6-5,6,0,0,-,0,0,-,0,0,-,1,0.167,1,0.167,0,-,0,-,0,-,0
"Walton, Travis",Jr.,2007-08,G,6-2,36,43,112,0.384,0,7,0.000,41,56,0.732,71,1.972,156,4.333,2,0.056,33,0.917,127,3.528,65
