name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Allen, Curtis",Jr.,2007-08,G,6-4,17,23,60,0.383,5,18,0.278,12,17,0.706,30,1.765,9,0.529,5,0.294,10,0.588,63,3.706,13
"Dunn, Jonathan",Fr.,2007-08,G,6-4,2,1,3,0.333,0,1,0.000,2,2,1.000,1,0.500,1,0.500,0,-,1,0.500,4,2.000,3
"Ehambe, Moses",Sr.,2007-08,F,6-5,33,132,326,0.405,86,212,0.406,37,43,0.860,75,2.273,43,1.303,2,0.061,13,0.394,387,11.727,33
"Hardy, Andre",Fr.,2007-08,F,6-6,17,26,59,0.441,0,0,-,18,29,0.621,62,3.647,6,0.353,1,0.059,5,0.294,70,4.118,15
"Haynes, Ben",Sr.,2007-08,G,6-2,7,3,6,0.500,0,1,0.000,1,2,0.500,1,0.143,5,0.714,0,-,1,0.143,7,1.000,2
"Jarvis, Robert",Jr.,2007-08,G,5-11,30,147,360,0.408,85,208,0.409,104,122,0.852,73,2.433,61,2.033,2,0.067,31,1.033,483,16.100,60
"King, Shawn",Sr.,2007-08,C,6-10,33,127,226,0.562,0,0,-,66,97,0.680,213,6.455,19,0.576,68,2.061,25,0.758,320,9.697,47
"Lewis, Marcus",Jr.,2007-08,F,6-8,33,112,211,0.531,0,0,-,61,134,0.455,181,5.485,53,1.606,4,0.121,20,0.606,285,8.636,65
"Liberty, Adam",Sr.,2007-08,G,6-2,33,94,249,0.378,26,75,0.347,98,127,0.772,114,3.455,110,3.333,3,0.091,27,0.818,312,9.455,81
"Moore, Joe",So.,2007-08,G,6-0,6,1,3,0.333,0,1,0.000,0,1,0.000,0,-,0,-,0,-,0,-,2,0.333,3
"Ogunoye, Yemi",Sr.,2007-08,F,6-9,33,33,80,0.413,8,25,0.320,29,47,0.617,111,3.364,55,1.667,24,0.727,22,0.667,103,3.121,33
"Sango, Kelvin",Jr.,2007-08,G,6-4,32,37,79,0.468,4,24,0.167,43,67,0.642,75,2.344,41,1.281,4,0.125,26,0.813,121,3.781,37
"Stokes, Kyron",Fr.,2007-08,G,6-4,3,0,2,0.000,0,2,0.000,0,1,0.000,4,1.333,2,0.667,0,-,0,-,0,-,1
"Vealy, Marchello",Jr.,2007-08,F,6-7,27,49,119,0.412,9,37,0.243,18,41,0.439,129,4.778,40,1.481,19,0.704,25,0.926,125,4.630,35
