name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Barber, John",Sr.,2007-08,F,6-6,30,158,357,0.443,28,85,0.329,63,92,0.685,210,7.000,35,1.167,17,0.567,19,0.633,407,13.567,69
"Boudler, Dan",Fr.,2007-08,F,6-7,10,13,31,0.419,0,0,-,2,5,0.400,35,3.500,5,0.500,3,0.300,1,0.100,28,2.800,6
"Cooksey, Vance",Fr.,2007-08,G,5-11,30,53,162,0.327,25,74,0.338,55,69,0.797,68,2.267,88,2.933,0,-,42,1.400,186,6.200,67
"Cotal, George",Sr.,2007-08,F,6-5,28,4,26,0.154,1,9,0.111,5,14,0.357,26,0.929,13,0.464,4,0.143,5,0.179,14,0.500,14
"Davis, Byron",Sr.,2007-08,G,6-2,30,175,388,0.451,44,136,0.324,71,103,0.689,90,3.000,71,2.367,6,0.200,33,1.100,465,15.500,86
"Doblanski, Mychal",Fr.,2007-08,G,6-0,2,1,2,0.500,0,1,0.000,0,0,-,3,1.500,1,0.500,0,-,0,-,2,1.000,1
"Draughon, Kevin",Jr.,2007-08,F,6-5,2,1,2,0.500,0,0,-,1,2,0.500,4,2.000,0,-,1,0.500,0,-,3,1.500,1
"Holmes, Dwight",Sr.,2007-08,F,6-6,30,49,95,0.516,1,1,1.000,41,63,0.651,74,2.467,18,0.600,17,0.567,11,0.367,140,4.667,22
"Johnson, Mel",Jr.,2007-08,G,6-5,30,33,99,0.333,12,41,0.293,16,29,0.552,64,2.133,29,0.967,11,0.367,30,1.000,94,3.133,25
"Liles, Jack",Jr.,2007-08,F,6-8,30,117,214,0.547,0,0,-,58,105,0.552,131,4.367,19,0.633,25,0.833,11,0.367,292,9.733,50
"Mroziki, Alek",So.,2007-08,G,6-7,11,3,12,0.250,2,4,0.500,2,2,1.000,5,0.455,0,-,1,0.091,0,-,10,0.909,5
"Niemi, Mikko",Jr.,2007-08,G,6-2,30,8,35,0.229,7,26,0.269,6,13,0.462,46,1.533,49,1.633,0,-,11,0.367,29,0.967,37
"Rebillot, Zack",Jr.,2007-08,F,6-6,4,2,4,0.500,0,1,0.000,0,3,0.000,5,1.250,1,0.250,0,-,0,-,4,1.000,0
"Rozenblad, Blair",Fr.,2007-08,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Vytas, Sulskis",Fr.,2007-08,G,6-7,30,91,216,0.421,46,121,0.380,42,71,0.592,131,4.367,60,2.000,7,0.233,32,1.067,270,9.000,48
