name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Chones, Kyle",Sr.,2007-08,F,6-5,11,15,28,0.536,7,13,0.538,0,0,-,18,1.636,4,0.364,1,0.091,5,0.455,37,3.364,-
"Chones, Kyle",Sr.,2007-08,F,6-5,11,15,28,0.536,7,13,0.538,0,0,-,18,1.636,4,0.364,1,0.091,5,0.455,37,3.364,6
"Chones, Kendall",Sr.,2007-08,F,6-6,32,151,270,0.559,2,7,0.286,79,110,0.718,175,5.469,39,1.219,10,0.313,20,0.625,383,11.969,54
"Chones, Kendall",Sr.,2007-08,F,6-6,32,151,270,0.559,2,7,0.286,79,110,0.718,175,5.469,39,1.219,10,0.313,20,0.625,383,11.969,-
"English, Alex",Fr.,2007-08,C,6-11,16,6,15,0.400,0,0,-,4,9,0.444,9,0.563,2,0.125,1,0.063,0,-,16,1.000,3
"Guiler, Joe",So.,2007-08,C,6-9,3,0,1,0.000,0,0,-,0,0,-,0,-,1,0.333,0,-,0,-,0,-,0
"Hoban, Joe",Fr.,2007-08,G,6-1,10,1,4,0.250,0,1,0.000,3,6,0.500,3,0.300,1,0.100,0,-,1,0.100,5,0.500,4
"Johnson, Ben",So.,2007-08,F,6-6,29,33,90,0.367,0,2,0.000,32,40,0.800,79,2.724,13,0.448,6,0.207,11,0.379,98,3.379,36
"Minchella, Peter",Sr.,2007-08,C,6-10,32,22,41,0.537,0,1,0.000,19,34,0.559,57,1.781,13,0.406,13,0.406,11,0.344,63,1.969,17
"Morse, Willie",Jr.,2007-08,G,6-2,32,41,95,0.432,25,60,0.417,32,39,0.821,39,1.219,32,1.000,4,0.125,8,0.250,139,4.344,36
"Pounds, Tim",Sr.,2007-08,G,6-4,31,71,156,0.455,10,20,0.500,28,40,0.700,64,2.065,24,0.774,5,0.161,15,0.484,180,5.806,42
"Roemer, Kyle",Jr.,2007-08,G,6-3,32,170,413,0.412,82,206,0.398,97,128,0.758,143,4.469,49,1.531,5,0.156,42,1.313,519,16.219,79
"Venezia, Mike",Fr.,2007-08,G,6-1,23,58,150,0.387,38,101,0.376,23,29,0.793,29,1.261,7,0.304,1,0.043,9,0.391,177,7.696,25
"Vinson, Trevaron",Jr.,2007-08,G,6-2,32,16,40,0.400,1,5,0.200,4,12,0.333,37,1.156,46,1.438,0,-,16,0.500,37,1.156,22
"Waddy, Daniel",Sr.,2007-08,G,6-2,32,78,209,0.373,24,79,0.304,71,107,0.664,112,3.500,90,2.813,12,0.375,40,1.250,251,7.844,114
"Woodhouse, Alex",Jr.,2007-08,F,6-8,31,72,147,0.490,0,0,-,46,75,0.613,195,6.290,43,1.387,64,2.065,32,1.032,190,6.129,62
