name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bennett, Matt",So.,2007-08,G,6-2,13,2,3,0.667,1,1,1.000,1,4,0.250,2,0.154,2,0.154,0,-,0,-,6,0.462,1
"Bouchie, Bryan",Fr.,2007-08,F,6-10,36,104,205,0.507,12,39,0.308,33,67,0.493,119,3.306,25,0.694,22,0.611,8,0.222,253,7.028,38
"Diebler, Jake",Jr.,2007-08,G,6-2,36,55,162,0.340,35,109,0.321,30,39,0.769,105,2.917,92,2.556,8,0.222,41,1.139,175,4.861,34
"Haanpää, Samuel",So.,2007-08,G,6-8,25,77,174,0.443,58,135,0.430,39,47,0.830,76,3.040,25,1.000,1,0.040,13,0.520,251,10.040,46
"Huff, Shawn",Sr.,2007-08,G,6-6,36,153,314,0.487,91,190,0.479,57,68,0.838,161,4.472,56,1.556,18,0.500,10,0.278,454,12.611,77
"Igbavboa, Urule",Jr.,2007-08,F,6-8,36,137,249,0.550,5,13,0.385,117,194,0.603,263,7.306,47,1.306,22,0.611,26,0.722,396,11.000,76
"Little, Howard",Fr.,2007-08,G,6-4,35,30,95,0.316,7,34,0.206,16,27,0.593,51,1.457,14,0.400,2,0.057,13,0.371,83,2.371,19
"Loyd, Jarryd",Sr.,2007-08,G,6-0,36,152,366,0.415,51,148,0.345,77,119,0.647,98,2.722,143,3.972,3,0.083,35,0.972,432,12.000,96
"MacLeod, Calum",Sr.,2007-08,C,7-1,21,14,35,0.400,4,13,0.308,12,18,0.667,25,1.190,5,0.238,5,0.238,1,0.048,44,2.095,7
"McPherson, Brandon",Jr.,2007-08,G,6-1,36,119,265,0.449,54,132,0.409,71,88,0.807,75,2.083,82,2.278,1,0.028,14,0.389,363,10.083,56
"Rogers, Michael",Fr.,2007-08,-,-,31,40,92,0.435,12,44,0.273,9,16,0.563,99,3.194,16,0.516,4,0.129,8,0.258,101,3.258,20
