name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Butler, Jamar",Sr.,2007-08,G,6-1,37,184,428,0.430,104,271,0.384,82,87,0.943,109,2.946,219,5.919,1,0.027,49,1.324,554,14.973,99
"Diebler, Jon",Fr.,2007-08,G,6-6,37,63,207,0.304,48,166,0.289,43,55,0.782,86,2.324,45,1.216,6,0.162,26,0.703,217,5.865,43
"Hill, P.J.",So.,2007-08,G,6-1,28,8,31,0.258,3,13,0.231,13,24,0.542,22,0.786,15,0.536,0,-,8,0.286,32,1.143,14
"Hunter, Othello",Sr.,2007-08,F,6-8,37,158,265,0.596,2,8,0.250,48,88,0.545,240,6.486,31,0.838,56,1.514,22,0.595,366,9.892,53
"J. Hill, P",Fr.,2007-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Koufos, Kosta",Fr.,2007-08,F,7-0,37,222,437,0.508,22,63,0.349,68,100,0.680,247,6.676,19,0.514,67,1.811,16,0.432,534,14.432,55
"Lauderdale, Dallas",Fr.,2007-08,F,6-8,32,12,21,0.571,0,0,-,6,16,0.375,57,1.781,3,0.094,15,0.469,9,0.281,30,0.938,17
"Lighty, David",So.,2007-08,G,6-5,37,126,283,0.445,33,101,0.327,48,77,0.623,133,3.595,89,2.405,9,0.243,48,1.297,333,9.000,83
"Madsen, Kyle",So.,2007-08,C,6-9,12,7,10,0.700,0,0,-,4,4,1.000,14,1.167,4,0.333,1,0.083,1,0.083,18,1.500,1
"Peters, Danny",Jr.,2007-08,C,6-2,8,2,7,0.286,0,2,0.000,0,0,-,5,0.625,0,-,0,-,1,0.125,4,0.500,2
"Terwilliger, Matt",Sr.,2007-08,F,6-9,37,47,106,0.443,15,53,0.283,11,16,0.688,88,2.378,20,0.541,12,0.324,15,0.405,120,3.243,22
"Titus, Mark",So.,2007-08,G,6-4,8,1,1,1.000,1,1,1.000,0,0,-,1,0.125,0,-,0,-,0,-,3,0.375,0
"Turner, Evan",Fr.,2007-08,G,6-6,37,109,232,0.470,23,69,0.333,72,103,0.699,164,4.432,98,2.649,19,0.514,47,1.270,313,8.459,99
"Wallace, Eric",Fr.,2007-08,F,6-5,15,12,24,0.500,1,1,1.000,2,8,0.250,20,1.333,1,0.067,0,-,1,0.067,27,1.800,3
