name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Barrow, Matthew",Sr.,2007-08,G,6-4,20,67,163,0.411,31,104,0.298,12,18,0.667,56,2.800,38,1.900,2,0.100,24,1.200,177,8.850,20
"Brown, Jay",Jr.,2007-08,F,6-7,26,52,114,0.456,8,24,0.333,37,54,0.685,64,2.462,24,0.923,12,0.462,9,0.346,149,5.731,23
"Custer, Coy",Fr.,2007-08,C,6-10,10,7,14,0.500,0,0,-,2,4,0.500,6,0.600,0,-,1,0.100,0,-,16,1.600,5
"Dawkins, Kenny",Jr.,2007-08,G,5-9,30,135,306,0.441,68,162,0.420,99,119,0.832,75,2.500,135,4.500,1,0.033,60,2.000,437,14.567,80
"Hall, Ashton",So.,2007-08,F,6-6,21,7,30,0.233,3,12,0.250,15,22,0.682,22,1.048,11,0.524,2,0.095,2,0.095,32,1.524,9
"Hopkins, Darren",Sr.,2007-08,G,6-2,30,115,277,0.415,46,124,0.371,58,89,0.652,135,4.500,69,2.300,2,0.067,24,0.800,334,11.133,59
"Mahoney, Shane",So.,2007-08,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"McThay, Brandon",Jr.,2007-08,G,5-11,29,53,121,0.438,26,61,0.426,38,47,0.809,35,1.207,55,1.897,0,-,25,0.862,170,5.862,51
"Nabors, Justin",Jr.,2007-08,F,6-6,29,127,241,0.527,12,32,0.375,60,85,0.706,186,6.414,36,1.241,10,0.345,34,1.172,326,11.241,59
"Nwevo, Lawrence",Jr.,2007-08,C,6-8,19,39,74,0.527,0,0,-,13,28,0.464,53,2.789,5,0.263,4,0.211,5,0.263,91,4.789,12
"Sanders, Lamar",Sr.,2007-08,F,6-6,30,145,226,0.642,5,20,0.250,55,123,0.447,211,7.033,75,2.500,38,1.267,47,1.567,350,11.667,79
"Todd, Currye",Sr.,2007-08,G,6-4,30,87,205,0.424,54,123,0.439,39,51,0.765,45,1.500,32,1.067,2,0.067,23,0.767,267,8.900,36
"Worrell, Tristan",Jr.,2007-08,F,6-7,28,37,86,0.430,0,1,0.000,22,33,0.667,62,2.214,32,1.143,4,0.143,13,0.464,96,3.429,23
