name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bohannon, Jason",So.,2007-08,G,6-2,36,85,198,0.429,53,135,0.393,72,83,0.867,85,2.361,50,1.389,3,0.083,15,0.417,295,8.194,38
"Bronson, Tanner",Sr.,2007-08,G,5-11,21,3,10,0.300,3,7,0.429,1,4,0.250,6,0.286,3,0.143,0,-,3,0.143,10,0.476,5
"Butch, Brian",Sr.,2007-08,F,6-11,36,162,355,0.456,25,81,0.309,97,150,0.647,237,6.583,29,0.806,29,0.806,20,0.556,446,12.389,51
"Cain, Morris",Jr.,2007-08,G,6-5,10,2,4,0.500,0,0,-,0,0,-,4,0.400,1,0.100,0,-,0,-,4,0.400,1
"Flowers, Michael",Sr.,2007-08,G,6-2,36,123,276,0.446,49,119,0.412,50,71,0.704,139,3.861,97,2.694,5,0.139,59,1.639,345,9.583,73
"Gavinski, J.P.",Fr.,2007-08,C,6-11,7,2,8,0.250,0,1,0.000,1,4,0.250,5,0.714,0,-,0,-,0,-,5,0.714,0
"Gullickson, Kevin",Jr.,2007-08,F,6-7,15,10,22,0.455,0,2,0.000,5,10,0.500,17,1.133,6,0.400,0,-,1,0.067,25,1.667,8
"Hughes, Trevon",So.,2007-08,G,6-1,35,121,307,0.394,43,137,0.314,108,157,0.688,107,3.057,86,2.457,4,0.114,62,1.771,393,11.229,73
"Jarmusz, Tim",Fr.,2007-08,F,6-6,22,6,10,0.600,2,5,0.400,1,4,0.250,10,0.455,2,0.091,0,-,1,0.045,15,0.682,5
"Krabbenhoft, Joe",Jr.,2007-08,F,6-7,36,94,194,0.485,6,28,0.214,78,104,0.750,233,6.472,90,2.500,8,0.222,26,0.722,272,7.556,59
"Landry, Marcus",Jr.,2007-08,F,6-7,36,146,313,0.466,19,54,0.352,78,102,0.765,194,5.389,50,1.389,27,0.750,16,0.444,389,10.806,65
"Leuer, Jon",Fr.,2007-08,F,6-10,32,34,72,0.472,12,26,0.462,14,29,0.483,40,1.250,12,0.375,3,0.094,4,0.125,94,2.938,20
"Nankivil, Keaton",Fr.,2007-08,F,6-9,19,2,8,0.250,0,0,-,3,6,0.500,16,0.842,2,0.105,1,0.053,0,-,7,0.368,2
"Smith, Wquinton",Fr.,2007-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Smith, Wquinton",Fr.,2007-08,-,-,2,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,1
"Stiemsma, Greg",Sr.,2007-08,C,6-11,35,51,93,0.548,0,0,-,19,23,0.826,108,3.086,25,0.714,40,1.143,13,0.371,121,3.457,25
"Valentyn, Brett",Fr.,2007-08,G,6-4,10,0,2,0.000,0,1,0.000,0,0,-,2,0.200,2,0.200,0,-,1,0.100,0,-,0
