name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Anderson, Zavier",Fr.,2007-08,G,5-9,8,0,3,0.000,0,2,0.000,2,4,0.500,2,0.250,1,0.125,0,-,1,0.125,2,0.250,2
"Baize, Jonah",Fr.,2007-08,F,6-6,7,0,0,-,0,0,-,0,0,-,2,0.286,1,0.143,0,-,0,-,0,-,2
"Booker, Trevor",So.,2007-08,F,6-7,34,151,272,0.555,5,15,0.333,67,117,0.573,249,7.324,51,1.500,63,1.853,22,0.647,374,11.000,68
"Grant, Jerai",Fr.,2007-08,F,6-8,30,25,54,0.463,0,0,-,12,32,0.375,65,2.167,11,0.367,20,0.667,10,0.333,62,2.067,15
"Hammonds, Cliff",Sr.,2007-08,G,6-3,34,150,321,0.467,60,160,0.375,28,61,0.459,141,4.147,133,3.912,7,0.206,66,1.941,388,11.412,60
"Mays, James",Sr.,2007-08,C,6-9,29,125,259,0.483,3,15,0.200,56,102,0.549,196,6.759,59,2.034,20,0.690,50,1.724,309,10.655,70
"Morris, Matt",Sr.,2007-08,F,6-5,16,5,12,0.417,2,6,0.333,0,1,0.000,7,0.438,7,0.438,0,-,2,0.125,12,0.750,5
"Oglesby, Terrence",Fr.,2007-08,G,6-2,34,107,281,0.381,85,211,0.403,57,67,0.851,60,1.765,42,1.235,0,-,20,0.588,356,10.471,42
"Perry, Sam",Sr.,2007-08,F,6-5,28,26,60,0.433,0,0,-,34,51,0.667,63,2.250,18,0.643,8,0.286,25,0.893,86,3.071,23
"Petrukonis, Karolis",So.,2007-08,C,6-11,9,2,7,0.286,0,0,-,0,4,0.000,10,1.111,1,0.111,1,0.111,0,-,4,0.444,7
"Potter, David",So.,2007-08,G,6-6,34,61,148,0.412,20,59,0.339,22,30,0.733,73,2.147,39,1.147,13,0.382,29,0.853,164,4.824,35
"Powell, Julius",Jr.,2007-08,F,6-7,1,0,2,0.000,0,2,0.000,0,0,-,0,-,0,-,0,-,1,1.000,0,-,0
"Rivers, K.C.",Jr.,2007-08,G,6-5,34,188,429,0.438,80,199,0.402,44,65,0.677,214,6.294,61,1.794,16,0.471,64,1.882,500,14.706,38
"Stitt, Demontez",Fr.,2007-08,G,6-2,32,91,223,0.408,16,58,0.276,83,109,0.761,50,1.563,97,3.031,10,0.313,28,0.875,281,8.781,89
"Sykes, Raymond",Jr.,2007-08,C,6-9,34,67,117,0.573,0,0,-,16,32,0.500,83,2.441,14,0.412,26,0.765,16,0.471,150,4.412,37
"Yanutola, Jesse",Sr.,2007-08,F,6-4,11,2,3,0.667,0,1,0.000,1,2,0.500,0,-,0,-,1,0.091,0,-,5,0.455,0
