name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Davis, Larry",So.,2007-08,G,6-4,32,61,192,0.318,20,66,0.303,44,64,0.688,108,3.375,40,1.250,10,0.313,31,0.969,186,5.813,26
"Davis, Mike",Fr.,2007-08,C,6-11,31,33,70,0.471,0,1,0.000,18,27,0.667,76,2.452,8,0.258,41,1.323,9,0.290,84,2.710,10
"Garcia, John",So.,2007-08,F,6-9,32,89,144,0.618,0,0,-,42,74,0.568,223,6.969,7,0.219,52,1.625,20,0.625,220,6.875,27
"Gause, Paul",Jr.,2007-08,G,5-11,16,41,117,0.350,14,53,0.264,26,36,0.722,51,3.188,39,2.438,2,0.125,45,2.813,122,7.625,23
"Glover, Michael",Fr.,2007-08,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Harvey, Eugene",So.,2007-08,G,6-0,32,137,331,0.414,11,47,0.234,140,192,0.729,106,3.313,156,4.875,0,-,62,1.938,425,13.281,118
"Hazell, Jeremy",Fr.,2007-08,G,6-5,32,130,331,0.393,78,234,0.333,71,93,0.763,75,2.344,28,0.875,5,0.156,45,1.406,409,12.781,32
"Laing, Brian",Sr.,2007-08,G,6-5,32,218,479,0.455,37,99,0.374,122,152,0.803,221,6.906,63,1.969,16,0.500,50,1.563,595,18.594,78
"Mitchell, Robert",So.,2007-08,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Nutter, Jamar",Sr.,2007-08,G,6-2,32,113,292,0.387,69,177,0.390,55,70,0.786,85,2.656,69,2.156,1,0.031,33,1.031,350,10.938,62
"Okosun, Augustine",Jr.,2007-08,C,6-11,30,23,42,0.548,0,0,-,8,27,0.296,61,2.033,5,0.167,31,1.033,8,0.267,54,1.800,13
"Walters, Brandon",Fr.,2007-08,F,6-9,13,3,8,0.375,0,0,-,1,1,1.000,5,0.385,2,0.154,0,-,2,0.154,7,0.538,1
