name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Carr, James",So.,2007-08,C,6-10,10,1,1,1.000,0,0,-,0,2,0.000,2,0.200,0,-,4,0.400,0,-,2,0.200,0
"De La Rosa, Chris",Fr.,2007-08,G,5-9,33,27,60,0.450,2,8,0.250,25,41,0.610,19,0.576,51,1.545,0,-,19,0.576,81,2.455,30
"Duell, Josh",Jr.,2007-08,F,6-7,31,49,137,0.358,25,72,0.347,47,59,0.797,101,3.258,31,1.000,15,0.484,23,0.742,170,5.484,24
"Fisher, Tay",Sr.,2007-08,C,5-9,34,81,183,0.443,71,160,0.444,38,45,0.844,40,1.176,24,0.706,0,-,28,0.824,271,7.971,20
"Franklin, Alex",So.,2007-08,F,6-5,29,158,278,0.568,0,0,-,123,186,0.661,226,7.793,33,1.138,23,0.793,46,1.586,439,15.138,57
"Harris, Erik",Jr.,2007-08,C,6-9,14,1,5,0.200,0,0,-,1,2,0.500,12,0.857,0,-,4,0.286,1,0.071,3,0.214,3
"Hasbrouck, Kenny",Jr.,2007-08,G,6-3,34,199,450,0.442,56,144,0.389,92,128,0.719,113,3.324,76,2.235,6,0.176,77,2.265,546,16.059,61
"Jackson, Clarence",Fr.,2007-08,G,6-3,28,36,105,0.343,15,47,0.319,16,21,0.762,36,1.286,9,0.321,1,0.036,14,0.500,103,3.679,19
"Magee, Cory",So.,2007-08,F,6-8,33,14,40,0.350,4,9,0.444,15,25,0.600,85,2.576,13,0.394,1,0.030,2,0.061,47,1.424,18
"Moore, Ronald",So.,2007-08,G,5-11,34,102,277,0.368,31,99,0.313,57,80,0.713,139,4.088,180,5.294,5,0.147,51,1.500,292,8.588,74
"Priestley, Steven",Fr.,2007-08,F,6-5,16,5,12,0.417,0,1,0.000,6,15,0.400,12,0.750,0,-,1,0.063,1,0.063,16,1.000,1
"Rossiter, Ryan",Fr.,2007-08,F,6-9,34,24,71,0.338,1,5,0.200,17,33,0.515,97,2.853,15,0.441,26,0.765,17,0.500,66,1.941,16
"Ubiles, Edwin",So.,2007-08,F,6-7,34,231,439,0.526,34,81,0.420,81,115,0.704,148,4.353,57,1.676,33,0.971,41,1.206,577,16.971,55
