name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Blackwood, Tristan",Sr.,2007-08,G,6-0,30,158,390,0.405,105,284,0.370,70,81,0.864,81,2.700,155,5.167,3,0.100,36,1.200,491,16.367,107
"Boulanger, Josh",Fr.,2007-08,G,6-0,13,3,4,0.750,0,0,-,0,1,0.000,0,-,1,0.077,0,-,0,-,6,0.462,0
"Hall, Aaron",Fr.,2007-08,G,6-1,28,61,119,0.513,2,5,0.400,8,23,0.348,104,3.714,48,1.714,4,0.143,18,0.643,132,4.714,43
"Horton, Ken",Fr.,2007-08,F,6-6,29,144,261,0.552,21,56,0.375,59,78,0.756,156,5.379,33,1.138,61,2.103,20,0.690,368,12.690,50
"Johnson, Tamir",Fr.,2007-08,F,6-5,29,40,89,0.449,0,0,-,29,54,0.537,99,3.414,10,0.345,6,0.207,7,0.241,109,3.759,31
"Palmer, Marcus",Jr.,2007-08,F,6-6,29,110,229,0.480,12,38,0.316,62,76,0.816,167,5.759,25,0.862,6,0.207,14,0.483,294,10.138,43
"Powell, Dannie",Sr.,2007-08,G,6-0,30,17,44,0.386,0,1,0.000,12,27,0.444,28,0.933,27,0.900,1,0.033,11,0.367,46,1.533,17
"Seymore, Joe",So.,2007-08,G,6-2,30,111,272,0.408,55,155,0.355,37,48,0.771,133,4.433,51,1.700,8,0.267,18,0.600,314,10.467,49
"Simmons, David",Fr.,2007-08,F,6-5,13,22,51,0.431,0,0,-,18,33,0.545,61,4.692,3,0.231,2,0.154,7,0.538,62,4.769,12
"Thompson, Shemik",Fr.,2007-08,G,6-0,28,97,219,0.443,14,54,0.259,39,54,0.722,98,3.500,90,3.214,1,0.036,29,1.036,247,8.821,71
"Wanamaker, Brian",Fr.,2007-08,G,6-2,14,1,2,0.500,0,0,-,4,8,0.500,6,0.429,3,0.214,0,-,2,0.143,6,0.429,4
"Washington, Jermaine",Fr.,2007-08,G,5-11,13,4,8,0.500,2,4,0.500,10,10,1.000,4,0.308,3,0.231,0,-,1,0.077,20,1.538,3
