name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Aldrich, Cole",Fr.,2007-08,C,6-11,40,43,83,0.518,0,0,-,26,38,0.684,119,2.975,5,0.125,34,0.850,11,0.275,112,2.800,21
"Arthur, Darrell",So.,2007-08,F,6-9,40,214,394,0.543,2,12,0.167,80,114,0.702,250,6.250,33,0.825,53,1.325,20,0.500,510,12.750,75
"Bechard, Brennan",Jr.,2007-08,G,6-0,12,5,9,0.556,2,5,0.400,2,4,0.500,3,0.250,2,0.167,0,-,0,-,14,1.167,0
"Buford, Chase",Fr.,2007-08,G,6-3,13,1,9,0.111,0,6,0.000,0,0,-,5,0.385,1,0.077,1,0.077,1,0.077,2,0.154,2
"Case, Jeremy",Sr.,2007-08,G,6-1,30,17,45,0.378,11,29,0.379,2,2,1.000,10,0.333,28,0.933,0,-,7,0.233,47,1.567,6
"Chalmers, Mario",Jr.,2007-08,G,6-1,39,164,318,0.516,73,156,0.468,97,130,0.746,120,3.077,169,4.333,23,0.590,97,2.487,498,12.769,75
"Collins, Sherron",So.,2007-08,G,5-11,34,116,251,0.462,38,105,0.362,45,58,0.776,74,2.176,105,3.088,3,0.088,39,1.147,315,9.265,68
"Jackson, Darnell",Sr.,2007-08,F,6-9,40,171,273,0.626,2,6,0.333,103,149,0.691,267,6.675,43,1.075,19,0.475,31,0.775,447,11.175,51
"Kaun, Sasha",Sr.,2007-08,C,6-11,40,109,176,0.619,0,0,-,66,122,0.541,154,3.850,12,0.300,49,1.225,17,0.425,284,7.100,32
"Kleinmann, Matt",Jr.,2007-08,F,6-10,20,3,7,0.429,0,0,-,1,3,0.333,13,0.650,2,0.100,1,0.050,0,-,7,0.350,1
"Morningstar, Brady",So.,2007-08,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Reed, Tyrel",Fr.,2007-08,G,6-3,23,18,35,0.514,11,24,0.458,0,1,0.000,10,0.435,21,0.913,1,0.043,7,0.304,47,2.043,4
"Robinson, Russell",Sr.,2007-08,G,6-1,40,84,198,0.424,35,110,0.318,88,113,0.779,113,2.825,162,4.050,16,0.400,79,1.975,291,7.275,83
"Rush, Brandon",Jr.,2007-08,G,6-6,38,180,414,0.435,80,191,0.419,67,86,0.779,195,5.132,81,2.132,32,0.842,32,0.842,507,13.342,69
"Stewart, Rodrick",Sr.,2007-08,G,6-4,33,35,71,0.493,5,16,0.313,17,28,0.607,74,2.242,47,1.424,2,0.061,13,0.394,92,2.788,27
"Teahan, Conner",Fr.,2007-08,G,6-5,21,16,27,0.593,12,20,0.600,2,2,1.000,9,0.429,6,0.286,1,0.048,2,0.095,46,2.190,7
"Witherspoon, Brad",So.,2007-08,G,6-1,12,0,4,0.000,0,3,0.000,2,2,1.000,3,0.250,4,0.333,0,-,0,-,2,0.167,5
