name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Addison, Brian",Jr.,2007-08,F,6-8,27,23,52,0.442,1,4,0.250,6,18,0.333,64,2.370,5,0.185,13,0.481,5,0.185,53,1.963,12
"Alston, Jawaan",Fr.,2007-08,F,6-8,26,38,76,0.500,0,0,-,10,21,0.476,71,2.731,9,0.346,7,0.269,9,0.346,86,3.308,25
"Atman, Andrew",Sr.,2007-08,F,7-0,18,20,57,0.351,6,20,0.300,14,22,0.636,47,2.611,9,0.500,6,0.333,3,0.167,60,3.333,14
"Barnett, Dave",Fr.,2007-08,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Betts, Calvin",So.,2007-08,G,6-3,30,98,198,0.495,10,34,0.294,57,80,0.713,199,6.633,34,1.133,14,0.467,29,0.967,263,8.767,49
"Boudreau, Max",So.,2007-08,F,6-7,30,84,177,0.475,0,1,0.000,31,51,0.608,111,3.700,10,0.333,18,0.600,13,0.433,199,6.633,45
"Boyer, John",So.,2007-08,G,6-1,18,10,28,0.357,6,22,0.273,1,2,0.500,22,1.222,26,1.444,1,0.056,6,0.333,27,1.500,15
"Fedotov, Vadim",Jr.,2007-08,F,6-9,14,30,69,0.435,0,0,-,22,30,0.733,64,4.571,11,0.786,2,0.143,5,0.357,82,5.857,19
"Gamble, Greg",Jr.,2007-08,G,6-4,30,94,195,0.482,0,3,0.000,69,99,0.697,132,4.400,75,2.500,7,0.233,43,1.433,257,8.567,71
"Idbihi, Yassin",Fr.,2007-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Laleye, Kambi",So.,2007-08,F,6-9,25,21,49,0.429,0,1,0.000,10,19,0.526,55,2.200,11,0.440,9,0.360,2,0.080,52,2.080,28
"Moore, Eric",Fr.,2007-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Mulkey, Byron",So.,2007-08,G,6-0,30,75,188,0.399,18,54,0.333,36,44,0.818,52,1.733,73,2.433,0,-,29,0.967,204,6.800,58
"Onyenucheya, Barnard",Fr.,2007-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Pierce, Rodney",So.,2007-08,G,6-2,30,84,234,0.359,24,74,0.324,35,59,0.593,76,2.533,73,2.433,1,0.033,23,0.767,227,7.567,73
"Robinson, Andy",Jr.,2007-08,G,6-1,30,128,327,0.391,55,160,0.344,83,109,0.761,80,2.667,39,1.300,8,0.267,53,1.767,394,13.133,54
"Schmidt, Christian",Jr.,2007-08,F,6-8,4,1,10,0.100,1,6,0.167,0,0,-,5,1.250,0,-,0,-,0,-,3,0.750,3
"Smiley, Sean",So.,2007-08,G,6-1,30,76,235,0.323,50,157,0.318,37,47,0.787,61,2.033,29,0.967,1,0.033,20,0.667,239,7.967,32
"Smith, Parnell",Fr.,2007-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Young, Darwin",Fr.,2007-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
