name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Ashcroft, Matt",Fr.,2007-08,-,-,5,1,3,0.333,0,2,0.000,0,0,-,1,0.200,0,-,0,-,1,0.200,2,0.400,3
"Atupem, Sam",Jr.,2007-08,F,6-7,34,111,221,0.502,0,1,0.000,41,54,0.759,155,4.559,38,1.118,49,1.441,26,0.765,263,7.735,59
"Atupem, Shawn",Fr.,2007-08,F,6-7,30,49,88,0.557,0,0,-,28,48,0.583,70,2.333,8,0.267,5,0.167,11,0.367,126,4.200,27
"Beidler, Kelly",So.,2007-08,F,6-5,26,67,149,0.450,14,37,0.378,35,61,0.574,121,4.654,30,1.154,22,0.846,17,0.654,183,7.038,38
"Brown, Pierre",Fr.,2007-08,F,6-5,11,5,12,0.417,0,1,0.000,0,4,0.000,5,0.455,4,0.364,1,0.091,1,0.091,10,0.909,3
"Cajou, Jean",Fr.,2007-08,G,6-3,34,72,168,0.429,26,56,0.464,73,90,0.811,83,2.441,44,1.294,4,0.118,25,0.735,243,7.147,54
"Goode, Jeremy",So.,2007-08,G,5-9,33,140,321,0.436,20,67,0.299,178,256,0.695,107,3.242,182,5.515,0,-,65,1.970,478,14.485,110
"Holland, Will",So.,2007-08,G,6-4,34,94,276,0.341,56,172,0.326,47,63,0.746,118,3.471,37,1.088,7,0.206,30,0.882,291,8.559,54
"Jackson, Tayvon",Fr.,2007-08,F,6-7,21,7,20,0.350,0,0,-,4,6,0.667,26,1.238,4,0.190,5,0.238,1,0.048,18,0.857,4
"Jones, Kevin",Fr.,2007-08,-,-,5,0,1,0.000,0,0,-,2,2,1.000,1,0.200,1,0.200,0,-,0,-,2,0.400,2
"Kenny, Ed",Fr.,2007-08,-,-,5,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Loughry, Jason",Sr.,2007-08,C,7-0,29,29,56,0.518,0,0,-,5,9,0.556,66,2.276,7,0.241,7,0.241,9,0.310,63,2.172,21
"Mitchell, Markus",Jr.,2007-08,F,6-7,34,79,147,0.537,0,0,-,27,47,0.574,200,5.882,42,1.235,21,0.618,40,1.176,185,5.441,59
"Schwarz, John",Fr.,2007-08,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Thompson, Danny",Fr.,2007-08,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Vann, Chris",Sr.,2007-08,G,6-0,34,168,394,0.426,88,229,0.384,65,78,0.833,100,2.941,40,1.176,0,-,20,0.588,489,14.382,44
