name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Allen, Andre",Sr.,2007-08,G,5-10,37,41,132,0.311,24,82,0.293,16,37,0.432,44,1.189,76,2.054,2,0.054,35,0.946,122,3.297,42
"Anderson, Antonio",Jr.,2007-08,G,6-6,40,113,277,0.408,51,153,0.333,65,114,0.570,148,3.700,136,3.400,13,0.325,49,1.225,342,8.550,52
"Bailey, Hashim",So.,2007-08,C,6-10,5,1,1,1.000,0,0,-,0,2,0.000,1,0.200,0,-,0,-,0,-,2,0.400,0
"Dorsey, Joey",Sr.,2007-08,F,6-9,38,108,167,0.647,0,1,0.000,45,119,0.378,362,9.526,20,0.526,74,1.947,41,1.079,261,6.868,41
"Douglas-Roberts, Chris",Jr.,2007-08,G,6-7,40,259,479,0.541,45,109,0.413,161,226,0.712,165,4.125,71,1.775,18,0.450,49,1.225,724,18.100,83
"Dozier, Robert",Jr.,2007-08,F,6-9,37,125,284,0.440,10,33,0.303,79,117,0.675,250,6.757,39,1.054,68,1.838,41,1.108,339,9.162,57
"Kemp, Willie",So.,2007-08,G,6-2,40,67,175,0.383,51,139,0.367,16,25,0.640,39,0.975,60,1.500,3,0.075,25,0.625,201,5.025,20
"Mack, Doneal",So.,2007-08,G,6-5,39,89,229,0.389,66,182,0.363,24,36,0.667,64,1.641,21,0.538,6,0.154,14,0.359,268,6.872,21
"McGrady, Chance",Jr.,2007-08,G,6-2,14,4,7,0.571,0,0,-,1,5,0.200,10,0.714,5,0.357,0,-,1,0.071,9,0.643,4
"Niles, Pierre",So.,2007-08,F,6-8,26,6,15,0.400,0,0,-,5,18,0.278,21,0.808,2,0.077,0,-,2,0.077,17,0.654,4
"Robinson, Jeff",Fr.,2007-08,G,6-5,28,33,74,0.446,10,34,0.294,8,22,0.364,64,2.286,3,0.107,8,0.286,13,0.464,84,3.000,10
"Rose, Derrick",Fr.,2007-08,G,6-3,40,208,436,0.477,35,104,0.337,146,205,0.712,181,4.525,189,4.725,15,0.375,48,1.200,597,14.925,107
"Taggart, Shawn",So.,2007-08,F,6-10,39,89,178,0.500,10,28,0.357,42,65,0.646,163,4.179,15,0.385,37,0.949,19,0.487,230,5.897,23
