name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bright, Roy",Sr.,2007-08,F,6-6,28,195,458,0.426,78,220,0.355,67,83,0.807,149,5.321,18,0.643,17,0.607,20,0.714,535,19.107,38
"Chavis, Jerel",Jr.,2007-08,G,6-0,20,15,34,0.441,6,17,0.353,2,6,0.333,8,0.400,3,0.150,0,-,3,0.150,38,1.900,5
"D'Agostino, Mark",So.,2007-08,F,6-7,9,4,9,0.444,1,4,0.250,0,0,-,9,1.000,4,0.444,0,-,0,-,9,1.000,3
"Dickens, Joe",Sr.,2007-08,F,6-7,26,64,161,0.398,5,27,0.185,43,57,0.754,74,2.846,42,1.615,5,0.192,17,0.654,176,6.769,23
"Douse, Chris",So.,2007-08,F,6-6,2,1,3,0.333,1,2,0.500,1,2,0.500,1,0.500,1,0.500,1,0.500,1,0.500,4,2.000,1
"Douse, Kris",Fr.,2007-08,-,-,2,2,6,0.333,1,4,0.250,0,0,-,2,1.000,2,1.000,0,-,0,-,5,2.500,1
"Foster, Mike",Fr.,2007-08,-,-,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Foster, Mike",Fr.,2007-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Holmes, Clayborne",Jr.,2007-08,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Ingram, Kyle",So.,2007-08,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Jackson, Greg",Fr.,2007-08,G,6-1,9,1,4,0.250,0,1,0.000,1,2,0.500,2,0.222,0,-,0,-,1,0.111,3,0.333,2
"Johnson, Tremaine",So.,2007-08,G,6-1,15,6,19,0.316,1,7,0.143,1,3,0.333,5,0.333,1,0.067,0,-,1,0.067,14,0.933,6
"Johnson, Donald",Jr.,2007-08,G,6-4,30,109,259,0.421,61,157,0.389,22,28,0.786,96,3.200,31,1.033,4,0.133,20,0.667,301,10.033,30
"Mosley, Darrell",So.,2007-08,G,5-9,19,1,7,0.143,1,4,0.250,3,5,0.600,5,0.263,8,0.421,0,-,4,0.211,6,0.316,6
"Neal, Marcus",So.,2007-08,G,6-5,30,55,150,0.367,22,55,0.400,29,42,0.690,84,2.800,53,1.767,3,0.100,14,0.467,161,5.367,59
"Parkes, Terrence",Fr.,2007-08,-,-,23,28,69,0.406,0,3,0.000,14,20,0.700,49,2.130,8,0.348,1,0.043,5,0.217,70,3.043,11
"Sandidge, Frisco",So.,2007-08,F,6-6,30,73,153,0.477,9,33,0.273,46,74,0.622,124,4.133,24,0.800,14,0.467,20,0.667,201,6.700,40
"Smith, Melvin",So.,2007-08,G,6-1,18,10,23,0.435,3,8,0.375,6,6,1.000,14,0.778,11,0.611,0,-,6,0.333,29,1.611,9
"Topic, Andre'",Fr.,2007-08,C,6-10,4,0,0,-,0,0,-,0,0,-,0,-,1,0.250,0,-,0,-,0,-,0
"Washington, Matt",Fr.,2007-08,C,6-9,1,0,1,0.000,0,0,-,0,0,-,1,1.000,0,-,0,-,0,-,0,-,0
"Welcher, Trevor",Fr.,2007-08,G,5-10,30,50,95,0.526,7,21,0.333,26,36,0.722,59,1.967,92,3.067,0,-,22,0.733,133,4.433,50
"White, Kyle",So.,2007-08,G,5-10,30,28,68,0.412,4,18,0.222,24,35,0.686,52,1.733,41,1.367,7,0.233,19,0.633,84,2.800,36
