name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Dewalt, Jeremy",Jr.,2007-08,G,6-4,15,3,15,0.200,3,11,0.273,1,5,0.200,13,0.867,0,-,0,-,1,0.067,10,0.667,5
"Epps, Rodrick",Sr.,2007-08,G,6-2,33,80,212,0.377,41,126,0.325,69,83,0.831,129,3.909,85,2.576,3,0.091,34,1.030,270,8.182,72
"Griffin, Jermaine",Sr.,2007-08,F,6-9,33,164,259,0.633,0,1,0.000,69,138,0.500,235,7.121,27,0.818,34,1.030,8,0.242,397,12.030,64
"Guignard, Rog'er",So.,2007-08,G,5-11,33,157,383,0.410,99,258,0.384,13,18,0.722,92,2.788,87,2.636,1,0.030,52,1.576,426,12.909,103
"Hunter, Cardell",So.,2007-08,G,6-1,33,48,126,0.381,0,10,0.000,36,54,0.667,68,2.061,92,2.788,2,0.061,32,0.970,132,4.000,84
"Long, Brandon",Jr.,2007-08,G,6-1,9,40,87,0.460,20,55,0.364,11,14,0.786,31,3.444,10,1.111,0,-,6,0.667,111,12.333,12
"Moffitt, Tommy",So.,2007-08,F,6-4,32,79,167,0.473,21,57,0.368,13,24,0.542,154,4.813,31,0.969,6,0.188,24,0.750,192,6.000,32
"Parker, Trey",Fr.,2007-08,F,6-8,31,27,43,0.628,0,0,-,20,39,0.513,59,1.903,6,0.194,36,1.161,10,0.323,74,2.387,14
"Posey, Larry",Sr.,2007-08,F,6-5,32,96,188,0.511,0,5,0.000,74,121,0.612,197,6.156,32,1.000,1,0.031,21,0.656,266,8.313,57
"Read, Matt",So.,2007-08,C,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Smith, Jeremy",Fr.,2007-08,G,5-10,30,28,83,0.337,9,26,0.346,25,36,0.694,24,0.800,43,1.433,1,0.033,9,0.300,90,3.000,39
"Vereen, Anthony",Jr.,2007-08,G,6-7,33,146,257,0.568,8,28,0.286,154,209,0.737,157,4.758,54,1.636,3,0.091,21,0.636,454,13.758,79
