name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Beverley, Patrick",So.,2007-08,G,6-1,35,136,330,0.412,65,172,0.378,85,132,0.644,231,6.600,84,2.400,16,0.457,44,1.257,422,12.057,69
"Britt, Marcus",Fr.,2007-08,G,6-2,27,6,27,0.222,2,15,0.133,8,9,0.889,9,0.333,11,0.407,1,0.037,8,0.296,22,0.815,7
"Cox, Stephen",So.,2007-08,G,6-3,10,1,3,0.333,0,0,-,0,0,-,3,0.300,1,0.100,0,-,3,0.300,2,0.200,0
"Ervin, Gary",Sr.,2007-08,G,6-0,35,113,261,0.433,21,72,0.292,85,122,0.697,92,2.629,134,3.829,4,0.114,42,1.200,332,9.486,75
"Hill, Steven",Sr.,2007-08,C,7-0,35,59,87,0.678,0,0,-,30,51,0.588,102,2.914,9,0.257,74,2.114,19,0.543,148,4.229,35
"Hunter, Vincent",Sr.,2007-08,C,6-10,30,27,64,0.422,15,41,0.366,14,17,0.824,53,1.767,6,0.200,8,0.267,8,0.267,83,2.767,20
"Patsatsia, Levan",Fr.,2007-08,G,6-6,9,1,3,0.333,0,1,0.000,1,1,1.000,3,0.333,0,-,1,0.111,0,-,3,0.333,0
"Rakestraw, Nate",Fr.,2007-08,G,6-4,11,0,7,0.000,0,6,0.000,0,2,0.000,2,0.182,1,0.091,0,-,1,0.091,0,-,1
"Sanchez, Michael",Fr.,2007-08,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Thomas, Charles",Sr.,2007-08,F,6-8,34,113,216,0.523,5,13,0.385,83,114,0.728,152,4.471,47,1.382,6,0.176,16,0.471,314,9.235,76
"Townes, Darian",Sr.,2007-08,C,6-10,35,168,279,0.602,0,0,-,89,142,0.627,193,5.514,31,0.886,38,1.086,21,0.600,425,12.143,46
"Washington, Michael",So.,2007-08,C,6-10,35,52,126,0.413,7,27,0.259,38,61,0.623,138,3.943,18,0.514,24,0.686,10,0.286,149,4.257,34
"Weems, Sonny",Sr.,2007-08,F,6-6,34,197,425,0.464,54,146,0.370,61,76,0.803,152,4.471,89,2.618,8,0.235,45,1.324,509,14.971,96
"Welsh, Stefan",So.,2007-08,G,6-2,35,63,173,0.364,38,114,0.333,20,31,0.645,50,1.429,74,2.114,2,0.057,24,0.686,184,5.257,67
