name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Andrews, Chris",Jr.,2007-08,G,5-9,2,1,2,0.500,0,0,-,0,0,-,0,-,1,0.500,0,-,0,-,2,1.000,1
"Braswell, Porter",Fr.,2007-08,G,6-0,27,30,75,0.400,7,24,0.292,11,15,0.733,29,1.074,21,0.778,1,0.037,16,0.593,78,2.889,32
"Davis, Josh",So.,2007-08,F,6-8,11,3,5,0.600,0,0,-,3,6,0.500,6,0.545,3,0.273,1,0.091,0,-,9,0.818,3
"Fiddler, Garrett",Fr.,2007-08,F,6-9,20,10,21,0.476,0,0,-,5,12,0.417,28,1.400,6,0.300,9,0.450,1,0.050,25,1.250,4
"Flato, Eric",Sr.,2007-08,G,6-1,27,104,285,0.365,61,180,0.339,51,63,0.810,46,1.704,70,2.593,2,0.074,36,1.333,320,11.852,75
"Gibson, Jordan",So.,2007-08,F,6-5,25,19,44,0.432,2,4,0.500,21,26,0.808,31,1.240,3,0.120,3,0.120,11,0.440,61,2.440,8
"Greenberg, Ari",Jr.,2007-08,G,6-1,17,4,12,0.333,1,6,0.167,8,13,0.615,7,0.412,12,0.706,0,-,6,0.353,17,1.000,5
"Holmes, Caleb",Sr.,2007-08,F,6-6,27,84,202,0.416,42,109,0.385,50,59,0.847,70,2.593,53,1.963,2,0.074,17,0.630,260,9.630,47
"Holmes, Nick",Sr.,2007-08,F,6-6,27,55,151,0.364,33,92,0.359,26,34,0.765,85,3.148,51,1.889,8,0.296,25,0.926,169,6.259,37
"Kyle, Matt",Sr.,2007-08,C,6-11,25,82,131,0.626,0,0,-,24,46,0.522,106,4.240,19,0.760,35,1.400,13,0.520,188,7.520,47
"Mantilla, Raffi",Fr.,2007-08,G,6-3,7,2,4,0.500,2,3,0.667,0,2,0.000,2,0.286,1,0.143,0,-,2,0.286,6,0.857,2
"Morin, Ross",Jr.,2007-08,F,6-7,26,98,172,0.570,5,15,0.333,63,90,0.700,140,5.385,20,0.769,11,0.423,6,0.231,264,10.154,44
"Nelson, Paul",So.,2007-08,C,6-10,25,15,32,0.469,0,0,-,12,20,0.600,35,1.400,2,0.080,8,0.320,0,-,42,1.680,7
"Pinick, Travis",Jr.,2007-08,F,6-7,28,85,167,0.509,1,19,0.053,45,73,0.616,176,6.286,60,2.143,13,0.464,48,1.714,216,7.714,55
"Sands, Michael",Fr.,2007-08,F,6-7,21,13,26,0.500,0,1,0.000,19,28,0.679,28,1.333,5,0.238,0,-,1,0.048,45,2.143,10
"Zampier, Alex",So.,2007-08,G,6-3,28,70,165,0.424,29,79,0.367,47,65,0.723,51,1.821,58,2.071,4,0.143,49,1.750,216,7.714,34
