name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Alston, Tavarus",So.,2007-08,G,6-0,23,24,57,0.421,3,14,0.214,11,19,0.579,14,0.609,22,0.957,1,0.043,10,0.435,62,2.696,27
"Chaplin, Trahern",Sr.,2007-08,F,6-6,31,43,94,0.457,4,33,0.121,8,22,0.364,109,3.516,21,0.677,6,0.194,14,0.452,98,3.161,32
"Coleman, Thomas",Fr.,2007-08,C,6-9,31,79,119,0.664,0,0,-,57,107,0.533,159,5.129,20,0.645,57,1.839,17,0.548,215,6.935,39
"Ewing, Austin",Sr.,2007-08,G,5-11,30,84,218,0.385,64,178,0.360,71,87,0.816,61,2.033,66,2.200,0,-,20,0.667,303,10.100,58
"Gregg, Patrick",Sr.,2007-08,F,6-7,8,10,18,0.556,0,0,-,2,5,0.400,6,0.750,1,0.125,2,0.250,1,0.125,22,2.750,1
"Hernandez, Angelo",Sr.,2007-08,G,6-3,31,69,126,0.548,1,6,0.167,25,55,0.455,119,3.839,45,1.452,3,0.097,41,1.323,164,5.290,67
"Johnson, Robert",So.,2007-08,F,6-6,24,34,62,0.548,2,5,0.400,14,17,0.824,27,1.125,10,0.417,5,0.208,4,0.167,84,3.500,15
"Jones, Ed",Jr.,2007-08,F,6-7,31,90,190,0.474,20,62,0.323,37,56,0.661,107,3.452,22,0.710,9,0.290,20,0.645,237,7.645,43
"McClurkin, Julian",Jr.,2007-08,F,6-8,2,1,1,1.000,0,0,-,1,1,1.000,0,-,0,-,0,-,1,0.500,3,1.500,0
"Nelson, Glenn",Sr.,2007-08,G,6-3,26,30,67,0.448,15,34,0.441,20,22,0.909,27,1.038,23,0.885,0,-,14,0.538,95,3.654,38
"Porter, James",Jr.,2007-08,C,6-9,21,17,44,0.386,0,0,-,5,15,0.333,45,2.143,3,0.143,5,0.238,3,0.143,39,1.857,18
"Rush, Steven",Sr.,2007-08,G,5-11,30,136,366,0.372,78,239,0.326,80,94,0.851,75,2.500,55,1.833,1,0.033,33,1.100,430,14.333,77
"Shepherd, Kam",Fr.,2007-08,F,6-8,4,1,1,1.000,0,0,-,0,0,-,2,0.500,0,-,0,-,0,-,2,0.500,1
"Webster, Chad",Jr.,2007-08,C,6-10,2,0,1,0.000,0,0,-,0,0,-,1,0.500,0,-,0,-,0,-,0,-,1
"Wills, Jason",Sr.,2007-08,F,6-6,31,122,253,0.482,5,12,0.417,91,161,0.565,206,6.645,83,2.677,6,0.194,25,0.806,340,10.968,102
"Wilson, Nicholas",Jr.,2007-08,F,6-5,23,27,69,0.391,10,30,0.333,7,15,0.467,36,1.565,10,0.435,7,0.304,14,0.609,71,3.087,19
