name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Armstrong, Ty",Jr.,2012-13,F,6-8,35,137,241,0.568,0,3,0.000,53,87,0.609,156,4.457,21,0.600,22,0.629,16,0.457,327,9.343,46
"Bowden, Shamarr",Sr.,2012-13,G,6-4,25,37,102,0.363,28,82,0.341,13,21,0.619,17,0.680,37,1.480,0,-,12,0.480,115,4.600,15
"Edosomwan, Francis",So.,2012-13,G,6-4,9,2,4,0.500,0,0,-,0,4,0.000,1,0.111,0,-,0,-,1,0.111,4,0.444,1
"Gaines, Corvonn",Sr.,2012-13,G,6-4,22,18,53,0.340,6,20,0.300,4,11,0.364,54,2.455,45,2.045,5,0.227,12,0.545,46,2.091,20
"Guilmette, Marshall",Fr.,2012-13,F,6-10,31,49,95,0.516,0,0,-,25,41,0.610,72,2.323,23,0.742,8,0.258,7,0.226,123,3.968,28
"Kemp, Maurice",Sr.,2012-13,G,6-8,35,231,457,0.505,16,58,0.276,182,241,0.755,280,8.000,85,2.429,39,1.114,61,1.743,660,18.857,67
"Kolo, Yasin",So.,2012-13,C,6-10,8,5,14,0.357,0,3,0.000,4,7,0.571,14,1.750,1,0.125,2,0.250,0,-,14,1.750,3
"Paul, Miguel",Sr.,2012-13,G,6-1,33,118,319,0.370,59,173,0.341,143,164,0.872,72,2.182,236,7.152,5,0.152,49,1.485,438,13.273,120
"Richmond, Akeem",Jr.,2012-13,G,6-0,35,118,295,0.400,105,250,0.420,41,49,0.837,64,1.829,41,1.171,2,0.057,25,0.714,382,10.914,32
"Robbins, Peyton",Fr.,2012-13,G,6-4,6,0,0,-,0,0,-,1,2,0.500,5,0.833,1,0.167,0,-,0,-,1,0.167,0
"Roberts-Campbell, Paris",So.,2012-13,G,6-3,35,63,163,0.387,42,116,0.362,29,41,0.707,74,2.114,63,1.800,11,0.314,46,1.314,197,5.629,34
"Sampson, Robert",Jr.,2012-13,F,6-8,33,119,243,0.490,15,69,0.217,48,87,0.552,303,9.182,29,0.879,60,1.818,34,1.030,301,9.121,47
"Straughn, Erin",Sr.,2012-13,G,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Torlak, Petar",Jr.,2012-13,G,6-2,4,6,11,0.545,3,7,0.429,6,6,1.000,5,1.250,7,1.750,0,-,3,0.750,21,5.250,1
"Williams, Prince",Fr.,2012-13,G,6-4,22,8,18,0.444,0,1,0.000,11,16,0.688,19,0.864,14,0.636,2,0.091,13,0.591,27,1.227,13
"Zangari, Michael",Fr.,2012-13,F,6-8,27,11,24,0.458,0,2,0.000,1,7,0.143,24,0.889,0,-,0,-,0,-,23,0.852,5
