name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Anderson, Chris",Jr.,2012-13,F,6-6,33,60,134,0.448,6,23,0.261,26,40,0.650,118,3.576,19,0.576,17,0.515,30,0.909,152,4.606,29
"Appleby, Raheem",So.,2012-13,G,6-2,34,196,484,0.405,52,173,0.301,62,87,0.713,91,2.676,42,1.235,7,0.206,37,1.088,506,14.882,59
"Gibson, Brandon",Sr.,2012-13,G,6-5,34,79,219,0.361,39,123,0.317,43,75,0.573,126,3.706,24,0.706,13,0.382,28,0.824,240,7.059,44
"Gjuroski, Stojan",So.,2012-13,F,6-7,15,7,20,0.350,6,16,0.375,1,2,0.500,2,0.133,0,-,1,0.067,0,-,21,1.400,0
"Hamilton, Alex",Fr.,2012-13,G,6-4,34,82,195,0.421,12,46,0.261,88,122,0.721,74,2.176,93,2.735,8,0.235,35,1.029,264,7.765,57
"Johnson, Cordarius",Jr.,2012-13,G,6-5,34,89,226,0.394,47,140,0.336,45,66,0.682,105,3.088,18,0.529,5,0.147,44,1.294,270,7.941,32
"Johnson, Demario",---,2012-13,-,-,5,0,3,0.000,0,2,0.000,1,2,0.500,1,0.200,2,0.400,0,-,0,-,1,0.200,0
"Johnson, Jaron",Jr.,2012-13,G,6-6,34,52,123,0.423,13,45,0.289,39,51,0.765,100,2.941,9,0.265,8,0.235,11,0.324,156,4.588,22
"Kyser, Michale",So.,2012-13,F,6-9,34,69,144,0.479,0,0,-,33,53,0.623,179,5.265,19,0.559,92,2.706,22,0.647,171,5.029,27
"Lewis, J.L.",Sr.,2012-13,F,6-8,33,31,62,0.500,1,3,0.333,24,34,0.706,84,2.545,8,0.242,5,0.152,9,0.273,87,2.636,20
"Massey, Isaiah",So.,2012-13,F,6-8,31,37,77,0.481,0,0,-,22,32,0.688,82,2.645,9,0.290,6,0.194,15,0.484,96,3.097,10
"McNeail, Kenyon",Jr.,2012-13,G,6-1,33,66,191,0.346,50,144,0.347,50,60,0.833,44,1.333,37,1.121,3,0.091,20,0.606,232,7.030,29
"Smith, Kenneth",So.,2012-13,G,6-3,34,73,182,0.401,26,70,0.371,60,87,0.690,137,4.029,171,5.029,2,0.059,57,1.676,232,6.824,83
"Talbot, Gilbert",Fr.,2012-13,C,6-10,16,15,30,0.500,0,0,-,8,9,0.889,24,1.500,2,0.125,1,0.063,0,-,38,2.375,3
"Wilkerson, JD",---,2012-13,-,-,6,1,2,0.500,1,2,0.500,1,2,0.500,1,0.167,1,0.167,0,-,1,0.167,4,0.667,0
