name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Barnes, Nick",Fr.,2012-13,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Bedford, Stephen",Fr.,2012-13,G,5-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Blackwell, Ethan",Fr.,2012-13,G,5-7,16,1,5,0.200,1,2,0.500,0,0,-,9,0.563,3,0.188,0,-,2,0.125,3,0.188,6
"Clayborn, Aaron",Jr.,2012-13,F,6-6,31,94,168,0.560,0,2,0.000,47,77,0.610,168,5.419,22,0.710,11,0.355,15,0.484,235,7.581,40
"Ellington, Dexter",Sr.,2012-13,G,6-1,22,15,64,0.234,10,51,0.196,10,16,0.625,40,1.818,22,1.000,0,-,9,0.409,50,2.273,11
"Gibbs, Madarious",So.,2012-13,G,6-0,31,68,156,0.436,17,45,0.378,49,76,0.645,116,3.742,91,2.935,0,-,30,0.968,202,6.516,37
"Johnson-Danner, Lawrence",Jr.,2012-13,G,6-4,31,93,224,0.415,61,158,0.386,17,25,0.680,92,2.968,30,0.968,4,0.129,18,0.581,264,8.516,29
"Penn, Raymond",Jr.,2012-13,G,5-9,31,129,351,0.368,68,188,0.362,53,76,0.697,75,2.419,178,5.742,2,0.065,25,0.806,379,12.226,87
"Rosenberg, Billy",---,2012-13,-,-,11,5,7,0.714,0,0,-,6,8,0.750,10,0.909,1,0.091,2,0.182,0,-,16,1.455,1
"Scott, D'Angelo",Sr.,2012-13,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Strong, Omar",Sr.,2012-13,G,5-9,31,164,427,0.384,120,329,0.365,78,92,0.848,105,3.387,65,2.097,0,-,27,0.871,526,16.968,67
"Sturdivant, Fred",Sr.,2012-13,F,6-7,31,142,234,0.607,0,3,0.000,61,119,0.513,255,8.226,19,0.613,99,3.194,26,0.839,345,11.129,45
"Sutton, Kyrie",Sr.,2012-13,F,6-9,31,65,127,0.512,0,0,-,29,61,0.475,132,4.258,6,0.194,24,0.774,7,0.226,159,5.129,34
