name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Boggs, Brandon",Jr.,2012-13,G,6-5,33,132,340,0.388,24,83,0.289,53,76,0.697,119,3.606,45,1.364,17,0.515,37,1.121,341,10.333,65
"Brown, Mike",Fr.,2012-13,G,6-3,33,38,98,0.388,10,28,0.357,31,45,0.689,104,3.152,35,1.061,11,0.333,24,0.727,117,3.545,24
"Browning, Justin",Fr.,2012-13,F,6-4,2,1,1,1.000,0,0,-,0,0,-,2,1.000,0,-,0,-,1,0.500,2,1.000,2
"Brummitt, Torrion",Fr.,2012-13,F,6-7,16,4,17,0.235,0,2,0.000,10,17,0.588,21,1.313,2,0.125,1,0.063,5,0.313,18,1.125,10
"Freeman, Ethan",---,2012-13,-,-,1,0,0,-,0,0,-,2,2,1.000,0,-,0,-,0,-,0,-,2,2.000,0
"Hall, Kenneth",So.,2012-13,F,6-7,21,8,13,0.615,0,0,-,1,4,0.250,26,1.238,3,0.143,9,0.429,2,0.095,17,0.810,12
"Harrelson, Rhett",Fr.,2012-13,G,5-10,29,9,42,0.214,7,26,0.269,10,13,0.769,8,0.276,8,0.276,0,-,9,0.310,35,1.207,16
"King, Tawaski",Jr.,2012-13,F,6-8,33,144,287,0.502,0,0,-,76,135,0.563,208,6.303,33,1.000,21,0.636,25,0.758,364,11.030,53
"Littlejohn, Brandon",Fr.,2012-13,G,5-11,3,3,6,0.500,0,2,0.000,1,2,0.500,2,0.667,1,0.333,0,-,1,0.333,7,2.333,2
"Mendenhall, Josh",Jr.,2012-13,F,6-8,23,16,30,0.533,0,0,-,4,8,0.500,27,1.174,2,0.087,9,0.391,2,0.087,36,1.565,15
"Ross, Preston",Jr.,2012-13,F,6-4,33,79,156,0.506,6,22,0.273,45,67,0.672,130,3.939,27,0.818,8,0.242,22,0.667,209,6.333,29
"Sinclair, James",So.,2012-13,G,6-2,33,93,225,0.413,26,92,0.283,31,44,0.705,146,4.424,71,2.152,14,0.424,38,1.152,243,7.364,44
"Sumler, Trey",Jr.,2012-13,G,6-2,32,197,450,0.438,54,149,0.362,140,168,0.833,144,4.500,114,3.563,2,0.063,61,1.906,588,18.375,115
"Tankelewicz, Tom",Jr.,2012-13,F,6-4,32,104,260,0.400,80,207,0.386,21,23,0.913,94,2.938,32,1.000,8,0.250,23,0.719,309,9.656,33
