name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Andoh, David",Fr.,2012-13,F,6-7,21,18,51,0.353,0,0,-,12,25,0.480,41,1.952,3,0.143,0,-,2,0.095,48,2.286,14
"Brown, D.J.",So.,2012-13,G,6-2,29,71,234,0.303,42,131,0.321,83,114,0.728,97,3.345,107,3.690,1,0.034,30,1.034,267,9.207,66
"Brown, Alex",Jr.,2012-13,C,6-11,26,51,90,0.567,0,0,-,18,59,0.305,121,4.654,7,0.269,49,1.885,10,0.385,120,4.615,19
"Cunningham, Chris",Jr.,2012-13,F,6-9,29,101,239,0.423,0,0,-,107,134,0.799,262,9.034,35,1.207,14,0.483,20,0.690,309,10.655,86
"Garret, Louis",Jr.,2012-13,F,6-6,25,60,170,0.353,22,76,0.289,30,42,0.714,58,2.320,22,0.880,5,0.200,18,0.720,172,6.880,34
"Grieves, Nick",So.,2012-13,G,6-3,13,12,36,0.333,11,34,0.324,1,2,0.500,8,0.615,3,0.231,0,-,2,0.154,36,2.769,4
"Jones, Chris",Sr.,2012-13,G,6-4,23,26,58,0.448,0,7,0.000,8,12,0.667,42,1.826,18,0.783,4,0.174,7,0.304,60,2.609,7
"Jones, Xavier",Jr.,2012-13,G,6-4,28,47,146,0.322,3,15,0.200,40,66,0.606,60,2.143,43,1.536,4,0.143,16,0.571,137,4.893,38
"Kinney, James",Sr.,2012-13,G,6-2,14,109,262,0.416,34,104,0.327,37,56,0.661,77,5.500,36,2.571,2,0.143,34,2.429,289,20.643,39
"Moor, Aalim",Sr.,2012-13,G,6-3,21,19,43,0.442,7,19,0.368,0,0,-,13,0.619,20,0.952,3,0.143,7,0.333,45,2.143,15
"Pennington, Lavanne",Sr.,2012-13,G,6-4,26,71,201,0.353,24,88,0.273,29,46,0.630,65,2.500,11,0.423,1,0.038,14,0.538,195,7.500,39
"Smith, Stephon",So.,2012-13,F,6-8,28,28,96,0.292,0,0,-,24,35,0.686,79,2.821,9,0.321,8,0.286,10,0.357,80,2.857,28
"VanKirk, Mike",Fr.,2012-13,C,7-1,17,4,9,0.444,0,0,-,4,7,0.571,13,0.765,0,-,2,0.118,3,0.176,12,0.706,3
"Williams, Jaleel",So.,2012-13,F,6-6,18,12,34,0.353,4,16,0.250,4,7,0.571,25,1.389,3,0.167,3,0.167,2,0.111,32,1.778,9
