name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Addey, Bisi",Sr.,2012-13,F,6-7,8,5,5,1.000,0,0,-,1,1,1.000,9,1.125,0,-,0,-,1,0.125,11,1.375,3
"Ashford, Charles",Sr.,2012-13,G,6-1,26,24,51,0.471,1,5,0.200,21,30,0.700,23,0.885,16,0.615,0,-,2,0.077,70,2.692,18
"Berry, Richie",So.,2012-13,G,6-0,2,0,2,0.000,0,2,0.000,0,0,-,1,0.500,0,-,0,-,0,-,0,-,0
"Curtis, Tristian",Fr.,2012-13,F,6-7,22,23,39,0.590,0,2,0.000,17,32,0.531,66,3.000,10,0.455,2,0.091,2,0.091,63,2.864,12
"Daniel, Justin",Fr.,2012-13,G,6-4,23,13,26,0.500,0,6,0.000,5,10,0.500,7,0.304,4,0.174,0,-,9,0.391,31,1.348,6
"Diagne, Badou",Fr.,2012-13,F,6-7,29,61,169,0.361,18,69,0.261,18,46,0.391,125,4.310,20,0.690,16,0.552,17,0.586,158,5.448,36
"Enanga, Michel",Fr.,2012-13,F,6-5,29,62,162,0.383,13,48,0.271,36,63,0.571,173,5.966,39,1.345,18,0.621,40,1.379,173,5.966,54
"Gillis, Warren",So.,2012-13,G,6-3,27,109,252,0.433,24,79,0.304,42,55,0.764,107,3.963,39,1.444,3,0.111,43,1.593,284,10.519,60
"Greenwood, Kierre",Sr.,2012-13,G,6-2,28,124,296,0.419,14,38,0.368,99,121,0.818,88,3.143,114,4.071,4,0.143,54,1.929,361,12.893,79
"James, Tre'Von",Fr.,2012-13,G,6-5,6,1,4,0.250,0,0,-,3,5,0.600,11,1.833,0,-,0,-,0,-,5,0.833,1
"Ljeskovic, Uros",Fr.,2012-13,F,6-8,26,25,47,0.532,0,0,-,11,33,0.333,71,2.731,7,0.269,3,0.115,8,0.308,61,2.346,35
"Ndieguene, El Hadji",Jr.,2012-13,F,6-10,28,68,147,0.463,0,0,-,36,64,0.563,193,6.893,17,0.607,9,0.321,19,0.679,172,6.143,45
"Raffa, Anthony",Sr.,2012-13,G,6-1,29,199,426,0.467,60,170,0.353,96,127,0.756,104,3.586,42,1.448,6,0.207,55,1.897,554,19.103,57
"Trapps, Ron",Fr.,2012-13,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
