name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Birchett, Taylor",Fr.,2012-13,G,6-4,8,2,12,0.167,0,7,0.000,2,2,1.000,3,0.375,0,-,0,-,1,0.125,6,0.750,2
"Brown, Millaun",Jr.,2012-13,F,6-7,27,74,130,0.569,0,0,-,17,42,0.405,145,5.370,13,0.481,8,0.296,24,0.889,165,6.111,44
"Eke, Ife",Jr.,2012-13,F,6-7,9,6,11,0.545,0,0,-,1,5,0.200,13,1.444,1,0.111,2,0.222,2,0.222,13,1.444,2
"Hansberry, Marcelis",Jr.,2012-13,G,6-0,17,48,108,0.444,8,34,0.235,24,37,0.649,39,2.294,21,1.235,1,0.059,21,1.235,128,7.529,24
"James, Jayon",Jr.,2012-13,F,6-6,27,100,247,0.405,3,27,0.111,51,111,0.459,165,6.111,137,5.074,10,0.370,39,1.444,254,9.407,131
"Koszuta, Kyle",Fr.,2012-13,G,6-2,27,32,83,0.386,24,54,0.444,13,18,0.722,25,0.926,48,1.778,0,-,23,0.852,101,3.741,42
"Lindsey, Trey",So.,2012-13,F,6-7,27,37,112,0.330,14,43,0.326,22,31,0.710,67,2.481,34,1.259,2,0.074,12,0.444,110,4.074,28
"Mackey, Trent",So.,2012-13,G,6-4,27,102,249,0.410,70,159,0.440,24,30,0.800,73,2.704,30,1.111,1,0.037,17,0.630,298,11.037,41
"McCray, R.J.",Jr.,2012-13,G,6-2,26,66,162,0.407,18,53,0.340,32,49,0.653,49,1.885,62,2.385,3,0.115,22,0.846,182,7.000,70
"Olatayo, Amos",Jr.,2012-13,G,6-4,23,135,294,0.459,24,85,0.282,70,119,0.588,133,5.783,21,0.913,9,0.391,33,1.435,364,15.826,51
"Ponder, Colton",Fr.,2012-13,F,6-5,1,0,1,0.000,0,0,-,0,0,-,1,1.000,0,-,0,-,0,-,0,-,0
