name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bancroft, Ted",Jr.,2012-13,G,6-5,30,8,28,0.286,2,13,0.154,2,7,0.286,43,1.433,10,0.333,2,0.067,14,0.467,20,0.667,15
"Batts, Kadeem",Jr.,2012-13,F,6-9,34,188,393,0.478,0,3,0.000,128,185,0.692,246,7.235,35,1.029,22,0.647,22,0.647,504,14.824,72
"Cotton, Bryce",Jr.,2012-13,G,6-1,32,195,446,0.437,98,269,0.364,142,179,0.793,115,3.594,92,2.875,3,0.094,30,0.938,630,19.688,47
"Council, Vincent",Sr.,2012-13,G,6-2,24,88,250,0.352,14,51,0.275,61,93,0.656,74,3.083,164,6.833,12,0.500,33,1.375,251,10.458,65
"Desrosiers, Carson",Jr.,2012-13,F,7-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Dunn, Kris",Fr.,2012-13,G,6-3,25,49,123,0.398,4,14,0.286,40,58,0.690,120,4.800,79,3.160,7,0.280,29,1.160,142,5.680,47
"Fortune, Josh",Fr.,2012-13,G,6-5,34,66,202,0.327,35,121,0.289,20,27,0.741,83,2.441,49,1.441,9,0.265,23,0.676,187,5.500,48
"Goldsbrough, Lee",Jr.,2012-13,F,6-9,30,22,45,0.489,2,9,0.222,7,13,0.538,74,2.467,13,0.433,3,0.100,11,0.367,53,1.767,31
"Grant, Maurice",So.,2012-13,G,6-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Harris, Tyler",So.,2012-13,F,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Henton, Ladontae",So.,2012-13,F,6-6,34,158,392,0.403,31,120,0.258,96,118,0.814,283,8.324,34,1.000,21,0.618,34,1.000,443,13.029,68
"Johnson, Sidiki",So.,2012-13,F,6-10,11,17,48,0.354,0,0,-,9,29,0.310,56,5.091,2,0.182,9,0.818,6,0.545,43,3.909,12
"Kofane, Brice",So.,2012-13,F,6-8,28,10,20,0.500,0,0,-,6,20,0.300,68,2.429,7,0.250,22,0.786,9,0.321,26,0.929,17
"Ledo, Ricky",Fr.,2012-13,G,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
