name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bell, Louis",Jr.,2012-13,G,6-4,28,61,181,0.337,41,127,0.323,16,25,0.640,36,1.286,23,0.821,3,0.107,13,0.464,179,6.393,33
"Cowell, Dominique",Fr.,2012-13,G,5-7,28,37,116,0.319,10,40,0.250,21,27,0.778,28,1.000,59,2.107,1,0.036,32,1.143,105,3.750,49
"Davis, Jarrod",Fr.,2012-13,F,6-5,8,4,15,0.267,2,5,0.400,1,2,0.500,3,0.375,1,0.125,0,-,2,0.250,11,1.375,9
"Ekeanyanwu, Reginald",Fr.,2012-13,G,6-3,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Ezeiru, Francis",Jr.,2012-13,C,6-10,13,17,50,0.340,0,0,-,14,39,0.359,76,5.846,0,-,6,0.462,3,0.231,48,3.692,16
"Guillaume, Pina",Sr.,2012-13,F,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Jones, Kyree",So.,2012-13,G,6-3,11,46,121,0.380,19,66,0.288,39,45,0.867,27,2.455,27,2.455,2,0.182,13,1.182,150,13.636,18
"Kosile, Olatunji",Sr.,2012-13,C,6-11,28,48,115,0.417,0,0,-,24,43,0.558,114,4.071,6,0.214,23,0.821,8,0.286,120,4.286,45
"Mays, Kevin",Fr.,2012-13,F,6-4,19,92,220,0.418,2,8,0.250,66,102,0.647,127,6.684,25,1.316,1,0.053,28,1.474,252,13.263,54
"Pitt, Ishaq",So.,2012-13,G,6-4,28,54,136,0.397,2,6,0.333,45,79,0.570,104,3.714,45,1.607,4,0.143,12,0.429,155,5.536,55
"Snyder, Troy",Jr.,2012-13,G,6-4,27,107,297,0.360,31,118,0.263,73,113,0.646,183,6.778,47,1.741,18,0.667,50,1.852,318,11.778,72
"Spencer, Ronald",Jr.,2012-13,F,6-9,13,31,76,0.408,0,0,-,23,32,0.719,72,5.538,7,0.538,10,0.769,3,0.231,85,6.538,16
"Trim, Travis",Fr.,2012-13,G,6-0,24,7,31,0.226,0,5,0.000,6,11,0.545,38,1.583,16,0.667,3,0.125,10,0.417,20,0.833,12
"Williams II, Donald",Jr.,2012-13,G,6-4,27,34,149,0.228,15,76,0.197,9,15,0.600,20,0.741,5,0.185,1,0.037,13,0.481,92,3.407,33
