name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Artino, Will",So.,2012-13,C,6-11,33,53,82,0.646,0,0,-,23,42,0.548,81,2.455,13,0.394,8,0.242,11,0.333,129,3.909,14
"Chatman, Austin",So.,2012-13,G,6-0,36,90,233,0.386,35,83,0.422,52,65,0.800,93,2.583,150,4.167,0,-,30,0.833,267,7.417,76
"Dingman, Avery",So.,2012-13,G,6-6,36,44,109,0.404,33,83,0.398,12,16,0.750,83,2.306,21,0.583,1,0.028,9,0.250,133,3.694,20
"Echenique, Gregory",Sr.,2012-13,C,6-9,36,138,210,0.657,0,0,-,73,113,0.646,239,6.639,15,0.417,62,1.722,20,0.556,349,9.694,48
"Gibbs, Grant",Jr.,2012-13,-,6-4,36,113,213,53.052,21,53,39.623,59,78,75.641,149,4.139,210,5.833,7,0.194,33,0.917,306,8.500,78
"Groselle, Geoffrey",Fr.,2012-13,C,7-0,17,4,7,0.571,0,0,-,1,4,0.250,12,0.706,1,0.059,0,-,2,0.118,9,0.529,3
"Johnson, Nevin",Fr.,2012-13,G,6-5,24,18,41,0.439,6,19,0.316,10,16,0.625,24,1.000,6,0.250,1,0.042,1,0.042,52,2.167,10
"Jones, Josh",Sr.,2012-13,G,6-2,8,20,48,0.417,10,31,0.323,6,7,0.857,19,2.375,10,1.250,0,-,9,1.125,56,7.000,6
"Kelling, Joe",Sr.,2012-13,G,6-0,10,2,2,1.000,0,0,-,0,3,0.000,1,0.100,4,0.400,1,0.100,0,-,4,0.400,3
"Manigat, Jahenns",Jr.,2012-13,G,6-1,36,73,180,0.406,46,129,0.357,20,27,0.741,76,2.111,82,2.278,2,0.056,27,0.750,212,5.889,49
"McDermott, Doug",Jr.,2012-13,F,6-7,36,284,518,0.548,77,157,0.490,189,216,0.875,276,7.667,57,1.583,2,0.056,8,0.222,834,23.167,93
"Oginni, Mogboluwaga",Fr.,2012-13,F,6-8,10,2,2,1.000,0,0,-,0,0,-,3,0.300,1,0.100,0,-,0,-,4,0.400,0
"Olsen, Alex",Fr.,2012-13,F,6-6,17,5,7,0.714,0,1,0.000,4,7,0.571,6,0.353,0,-,0,-,2,0.118,14,0.824,1
"Taylor, Stormberg",Jr.,2012-13,G,6-0,24,2,3,0.667,1,2,0.500,0,0,-,3,0.125,7,0.292,0,-,2,0.083,5,0.208,2
"Wragge, Ethan",Jr.,2012-13,F,6-7,36,84,187,0.449,78,175,0.446,30,32,0.938,94,2.611,14,0.389,6,0.167,11,0.306,276,7.667,12
"Yates, Andre",Fr.,2012-13,G,6-1,28,10,40,0.250,0,9,0.000,10,18,0.556,13,0.464,18,0.643,2,0.071,9,0.321,30,1.071,21
"Zierden, Isaiah",Fr.,2012-13,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
