name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bennett, Anthony",Fr.,2012-13,F,6-8,35,202,379,0.533,36,96,0.375,124,177,0.701,285,8.143,34,0.971,43,1.229,24,0.686,564,16.114,65
"Birch, Khem",So.,2012-13,F,6-9,26,67,119,0.563,0,0,-,52,81,0.642,149,5.731,15,0.577,68,2.615,18,0.692,186,7.154,31
"Cheaney, Barry",So.,2012-13,G,6-1,13,2,8,0.250,0,2,0.000,1,2,0.500,2,0.154,1,0.077,0,-,1,0.077,5,0.385,0
"Cook, Daquan",Fr.,2012-13,G,6-1,25,5,18,0.278,1,6,0.167,2,7,0.286,6,0.240,10,0.400,0,-,3,0.120,13,0.520,7
"Dejean-Jones, Bryce",So.,2012-13,G,6-5,35,129,312,0.413,42,121,0.347,59,81,0.728,155,4.429,82,2.343,9,0.257,33,0.943,359,10.257,81
"Goodman, Savon",Fr.,2012-13,F,6-6,27,37,80,0.463,0,4,0.000,24,39,0.615,64,2.370,7,0.259,6,0.222,7,0.259,98,3.630,22
"Hawkins, Justin",Sr.,2012-13,G,6-3,35,58,180,0.322,27,105,0.257,29,45,0.644,89,2.543,60,1.714,15,0.429,49,1.400,172,4.914,31
"Lopez-Sosa, Carlos",Jr.,2012-13,F,6-11,28,21,44,0.477,2,7,0.286,17,27,0.630,36,1.286,17,0.607,10,0.357,13,0.464,61,2.179,18
"Marshall, Anthony",Sr.,2012-13,G,6-3,35,120,254,0.472,38,103,0.369,87,129,0.674,143,4.086,203,5.800,12,0.343,44,1.257,365,10.429,95
"Morant, Demetris",Fr.,2012-13,F,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Moser, Mike",Jr.,2012-13,F,6-8,28,73,198,0.369,16,60,0.267,38,50,0.760,170,6.071,38,1.357,19,0.679,21,0.750,200,7.143,47
"Reinhardt, Katin",Fr.,2012-13,G,6-5,35,116,324,0.358,65,185,0.351,58,65,0.892,70,2.000,86,2.457,7,0.200,31,0.886,355,10.143,65
"Rushman, Charles",Fr.,2012-13,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Thomas, Quintrell",Sr.,2012-13,F,6-8,32,42,86,0.488,0,0,-,34,44,0.773,112,3.500,9,0.281,14,0.438,9,0.281,118,3.688,22
