name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Allison, Mike",Sr.,2012-13,C,6-9,29,70,140,0.500,0,3,0.000,49,76,0.645,212,7.310,2,0.069,48,1.655,11,0.379,189,6.517,25
"Cato, Kilian",So.,2012-13,F,6-7,10,5,17,0.294,3,14,0.214,2,3,0.667,13,1.300,2,0.200,1,0.100,2,0.200,15,1.500,3
"Cooper, Leon",So.,2012-13,G,6-3,5,3,13,0.231,0,2,0.000,1,2,0.500,9,1.800,3,0.600,0,-,2,0.400,7,1.400,11
"Coronel, Dimitry",Fr.,2012-13,G,6-4,13,15,35,0.429,6,19,0.316,8,11,0.727,12,0.923,4,0.308,1,0.077,12,0.923,44,3.385,16
"Edwards, Justin",So.,2012-13,G,6-3,29,175,400,0.438,27,99,0.273,108,158,0.684,150,5.172,99,3.414,12,0.414,56,1.931,485,16.724,119
"Fraser, Alasdair",Jr.,2012-13,F,6-7,30,171,350,0.489,13,40,0.325,47,76,0.618,242,8.067,47,1.567,44,1.467,25,0.833,402,13.400,66
"Gloger, Till",Fr.,2012-13,F,6-8,29,35,70,0.500,0,2,0.000,14,21,0.667,67,2.310,1,0.034,6,0.207,6,0.207,84,2.897,16
"Hetterman, Luke",So.,2012-13,G,5-9,2,0,0,-,0,0,-,0,0,-,1,0.500,0,-,0,-,1,0.500,0,-,0
"Lawton, Shaun",Fr.,2012-13,G,6-5,25,30,67,0.448,2,13,0.154,20,32,0.625,38,1.520,53,2.120,2,0.080,28,1.120,82,3.280,42
"Mackey, Ethan",Fr.,2012-13,F,6-7,1,1,2,0.500,0,0,-,0,2,0.000,1,1.000,0,-,0,-,0,-,2,2.000,0
"McAllian, Jon",Sr.,2012-13,G,6-6,19,8,29,0.276,5,22,0.227,8,8,1.000,15,0.789,9,0.474,2,0.105,5,0.263,29,1.526,8
"Mesghna, Jon",Jr.,2012-13,G,6-6,26,55,140,0.393,41,107,0.383,21,33,0.636,84,3.231,30,1.154,1,0.038,10,0.385,172,6.615,30
"Micovic, Stefan",Fr.,2012-13,F,6-9,7,4,8,0.500,0,2,0.000,2,3,0.667,3,0.429,0,-,3,0.429,2,0.286,10,1.429,3
"Pollard, Xavier",So.,2012-13,G,6-3,29,104,258,0.403,11,65,0.169,63,104,0.606,129,4.448,124,4.276,1,0.034,34,1.172,282,9.724,85
"Valjarevic, Zarko",So.,2012-13,F,6-4,22,57,159,0.358,48,142,0.338,23,30,0.767,29,1.318,10,0.455,2,0.091,15,0.682,185,8.409,19
