name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Ballard, Dominic",Fr.,2012-13,G,6-4,12,0,5,0.000,0,0,-,2,2,1.000,8,0.667,7,0.583,0,-,1,0.083,2,0.167,2
"Boese, Brett",Fr.,2012-13,F,6-7,16,7,21,0.333,5,16,0.313,1,2,0.500,15,0.938,5,0.313,0,-,0,-,20,1.250,4
"DiIorio, Will",Jr.,2012-13,G,6-5,30,35,64,0.547,6,11,0.545,19,31,0.613,64,2.133,21,0.700,1,0.033,17,0.567,95,3.167,18
"Hayenga, Keaton",Jr.,2012-13,F,6-5,9,1,7,0.143,0,3,0.000,1,2,0.500,3,0.333,1,0.111,0,-,1,0.111,3,0.333,1
"Hunter, James",So.,2012-13,F,6-9,9,3,8,0.375,0,0,-,4,4,1.000,4,0.444,0,-,0,-,0,-,10,1.111,2
"Johnson, Que",Fr.,2012-13,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Kernich-Drew, Dexter",So.,2012-13,G,6-6,32,75,177,0.424,35,105,0.333,19,27,0.704,76,2.375,41,1.281,6,0.188,7,0.219,204,6.375,36
"Kingma, Brett",So.,2012-13,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Lacy, Davonté",So.,2012-13,G,6-3,25,81,197,0.411,46,122,0.377,55,80,0.688,73,2.920,49,1.960,1,0.040,22,0.880,263,10.520,44
"Ladd, Mike",Sr.,2012-13,G,6-5,26,101,238,0.424,25,84,0.298,47,81,0.580,153,5.885,62,2.385,3,0.115,21,0.808,274,10.538,45
"Leavitt, Bryce",Fr.,2012-13,G,6-4,20,2,8,0.250,0,1,0.000,9,10,0.900,7,0.350,12,0.600,1,0.050,4,0.200,13,0.650,7
"Longrus, Jr., Richard",Fr.,2012-13,F,6-7,32,14,34,0.412,0,0,-,3,14,0.214,65,2.031,15,0.469,20,0.625,1,0.031,31,0.969,18
"Motum, Brock",Sr.,2012-13,F,6-9,32,216,474,0.456,45,134,0.336,120,162,0.741,201,6.281,35,1.094,26,0.813,20,0.625,597,18.656,77
"Railey, Jordan",Jr.,2012-13,C,6-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Shelton, D.J.",Jr.,2012-13,F,6-10,32,67,178,0.376,27,80,0.338,37,58,0.638,191,5.969,58,1.813,16,0.500,18,0.563,198,6.188,54
"Woolridge, Royce",So.,2012-13,G,6-3,32,115,270,0.426,43,113,0.381,78,101,0.772,88,2.750,86,2.688,3,0.094,32,1.000,351,10.969,66
