name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Baskerville, Cameron",Sr.,2012-13,F,6-7,33,66,143,0.462,10,29,0.345,41,47,0.872,129,3.909,9,0.273,9,0.273,20,0.606,183,5.545,41
"Baynham, Marvin",Jr.,2012-13,F,6-6,33,61,114,0.535,0,0,-,46,82,0.561,139,4.212,18,0.545,5,0.152,15,0.455,168,5.091,41
"Bussey, Tré",Jr.,2012-13,G,6-2,33,103,286,0.360,33,107,0.308,49,71,0.690,111,3.364,38,1.152,2,0.061,23,0.697,288,8.727,57
"Daniels, Chris",Fr.,2012-13,F,6-5,26,8,24,0.333,0,0,-,2,6,0.333,37,1.423,6,0.231,2,0.077,4,0.154,18,0.692,16
"Dunnican, Kameron",So.,2012-13,C,6-8,32,22,44,0.500,0,0,-,4,16,0.250,64,2.000,8,0.250,21,0.656,10,0.313,48,1.500,22
"Ferguson, Eric",Jr.,2012-13,G,6-7,33,160,335,0.478,21,64,0.328,106,158,0.671,203,6.152,33,1.000,26,0.788,51,1.545,447,13.545,80
"Ham Jr., Tracy",So.,2012-13,G,5-8,3,0,1,0.000,0,0,-,0,0,-,0,-,1,0.333,0,-,0,-,0,-,2
"Hewitt, Jelani",Jr.,2012-13,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Holmes, Brian",Jr.,2012-13,G,6-1,26,40,103,0.388,11,36,0.306,19,29,0.655,55,2.115,44,1.692,1,0.038,20,0.769,110,4.231,36
"Mike, Sam",Jr.,2012-13,F,6-6,29,19,32,0.594,0,0,-,4,10,0.400,34,1.172,0,-,0,-,3,0.103,42,1.448,10
"Pernell, Jessie",So.,2012-13,G,6-1,6,10,31,0.323,6,22,0.273,2,2,1.000,3,0.500,5,0.833,0,-,5,0.833,28,4.667,6
"Reed, C.J.",Sr.,2012-13,G,6-3,33,139,389,0.357,60,171,0.351,88,108,0.815,109,3.303,124,3.758,1,0.030,38,1.152,426,12.909,70
"Rives, Cole",Fr.,2012-13,G,6-0,7,2,5,0.400,2,4,0.500,2,4,0.500,0,-,0,-,0,-,2,0.286,8,1.143,0
"Roberts, Cleon",Fr.,2012-13,G,6-5,33,91,214,0.425,42,109,0.385,60,82,0.732,83,2.515,32,0.970,6,0.182,36,1.091,284,8.606,45
