name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Barry, Canyon",Fr.,2012-13,G,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Baru, Adjehi",So.,2012-13,F,6-9,35,117,231,0.506,0,0,-,110,170,0.647,292,8.343,22,0.629,44,1.257,14,0.400,344,9.829,68
"Benton, Bart",Sr.,2012-13,G,6-1,12,1,6,0.167,1,4,0.250,0,0,-,1,0.083,1,0.083,0,-,0,-,3,0.250,2
"Bowne, Harrison",Fr.,2012-13,F,6-6,13,1,2,0.500,0,0,-,0,2,0.000,2,0.154,0,-,1,0.077,0,-,2,0.154,0
"Branin, Pat",So.,2012-13,G,6-1,14,5,12,0.417,3,7,0.429,2,7,0.286,5,0.357,0,-,0,-,0,-,15,1.071,1
"Cooke, Chad",Fr.,2012-13,G,6-0,10,1,2,0.500,0,1,0.000,0,0,-,1,0.100,0,-,0,-,0,-,2,0.200,5
"Dixon, Trevonte",So.,2012-13,G,6-4,20,4,10,0.400,1,4,0.250,0,0,-,7,0.350,1,0.050,1,0.050,3,0.150,9,0.450,7
"Hall, Judson",Jr.,2012-13,F,6-6,10,1,2,0.500,0,1,0.000,0,0,-,2,0.200,1,0.100,0,-,1,0.100,2,0.200,0
"Hall, Willis",Jr.,2012-13,F,6-6,34,97,189,0.513,18,42,0.429,50,58,0.862,219,6.441,27,0.794,13,0.382,11,0.324,262,7.706,35
"Johnson, Theo",Fr.,2012-13,G,6-6,33,32,78,0.410,9,32,0.281,21,37,0.568,48,1.455,8,0.242,27,0.818,4,0.121,94,2.848,20
"Johnson, Nori",Jr.,2012-13,G,6-5,35,51,142,0.359,32,93,0.344,23,32,0.719,66,1.886,23,0.657,13,0.371,17,0.486,157,4.486,34
"Lawrence, Andrew",Sr.,2012-13,G,6-1,33,131,328,0.399,59,169,0.349,125,163,0.767,100,3.030,122,3.697,9,0.273,44,1.333,446,13.515,86
"Stitt, Anthony",So.,2012-13,G,6-1,34,128,309,0.414,57,142,0.401,61,86,0.709,81,2.382,109,3.206,4,0.118,17,0.500,374,11.000,85
"Sundberg, Matt",Sr.,2012-13,F,6-8,32,22,68,0.324,12,44,0.273,10,17,0.588,60,1.875,7,0.219,4,0.125,4,0.125,66,2.063,7
"Thomas, Anthony",Jr.,2012-13,F,6-7,35,119,265,0.449,17,62,0.274,44,71,0.620,167,4.771,54,1.543,22,0.629,24,0.686,299,8.543,77
"Wiedeman, Trent",Jr.,2012-13,F,6-8,26,93,175,0.531,0,1,0.000,36,60,0.600,143,5.500,17,0.654,12,0.462,10,0.385,222,8.538,31
