name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Brown, Khalil",So.,2012-13,F,6-9,24,31,79,0.392,5,21,0.238,26,38,0.684,42,1.750,10,0.417,10,0.417,8,0.333,93,3.875,29
"Cox, Gary",Sr.,2012-13,F,6-5,30,21,66,0.318,1,10,0.100,26,31,0.839,24,0.800,0,-,3,0.100,4,0.133,69,2.300,28
"Dileo, Max",So.,2012-13,G,6-1,30,22,56,0.393,2,12,0.167,17,20,0.850,41,1.367,18,0.600,6,0.200,23,0.767,63,2.100,12
"Harris, Mykel",So.,2012-13,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Jones, Deon",So.,2012-13,G,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Nesmith, Dion",Sr.,2012-13,G,6-0,31,90,242,0.372,20,76,0.263,51,62,0.823,72,2.323,68,2.194,3,0.097,41,1.323,251,8.097,47
"Nicholas, Andrew",So.,2012-13,G,6-6,18,91,242,0.376,34,103,0.330,35,47,0.745,64,3.556,38,2.111,5,0.278,32,1.778,251,13.944,42
"O'Garro, Tyrone",Fr.,2012-13,F,6-5,31,33,67,0.493,0,0,-,10,21,0.476,119,3.839,15,0.484,2,0.065,15,0.484,76,2.452,27
"Palm, Jalen",Fr.,2012-13,G,5-10,30,15,51,0.294,6,29,0.207,10,13,0.769,15,0.500,14,0.467,0,-,12,0.400,46,1.533,20
"Spinella, Stephen",Sr.,2012-13,G,6-4,31,80,187,0.428,19,62,0.306,55,80,0.688,126,4.065,33,1.065,5,0.161,16,0.516,234,7.548,41
"Steele, Jesse",Sr.,2012-13,G,5-8,31,126,369,0.341,61,182,0.335,64,76,0.842,63,2.032,112,3.613,0,-,57,1.839,377,12.161,79
"Stewart, Collin",Fr.,2012-13,G,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Waite, Ed",Sr.,2012-13,F,6-3,31,105,201,0.522,0,0,-,51,72,0.708,149,4.806,25,0.806,7,0.226,36,1.161,261,8.419,58
"Ware, Marcus",Sr.,2012-13,F,6-8,30,70,170,0.412,0,0,-,51,100,0.510,121,4.033,16,0.533,4,0.133,14,0.467,191,6.367,48
"White, Christian",Fr.,2012-13,G,5-10,28,31,70,0.443,21,50,0.420,14,21,0.667,24,0.857,28,1.000,1,0.036,15,0.536,97,3.464,19
