name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Abele, Martins",Jr.,2012-13,C,7-1,24,28,51,0.549,0,0,-,15,26,0.577,72,3.000,2,0.083,19,0.792,4,0.167,71,2.958,27
"Binney, Marvin",So.,2012-13,G,6-2,29,32,73,0.438,15,39,0.385,12,13,0.923,29,1.000,19,0.655,0,-,15,0.517,91,3.138,21
"Bott, Sam",So.,2012-13,F,6-3,8,1,3,0.333,0,2,0.000,1,3,0.333,5,0.625,0,-,0,-,0,-,3,0.375,0
"Colter, Derrick",Fr.,2012-13,G,5-11,30,136,362,0.376,50,159,0.314,84,126,0.667,83,2.767,156,5.200,5,0.167,24,0.800,406,13.533,108
"Datt, Mamadou",So.,2012-13,F,6-9,13,7,18,0.389,0,0,-,3,9,0.333,25,1.923,3,0.231,1,0.077,5,0.385,17,1.308,5
"Foschia, Nick",Fr.,2012-13,F,6-4,5,1,3,0.333,0,1,0.000,0,0,-,2,0.400,0,-,0,-,0,-,2,0.400,0
"Johnson, Sean",Sr.,2012-13,G,6-1,30,103,283,0.364,32,101,0.317,107,141,0.759,93,3.100,52,1.733,9,0.300,20,0.667,345,11.500,53
"Johnston, Christian",Fr.,2012-13,G,5-10,2,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Jones, Jeremiah",Fr.,2012-13,G,6-3,30,82,209,0.392,28,89,0.315,39,62,0.629,122,4.067,28,0.933,0,-,18,0.600,231,7.700,28
"Jones, Jerry",Jr.,2012-13,F,6-4,29,81,197,0.411,29,87,0.333,22,36,0.611,103,3.552,36,1.241,8,0.276,28,0.966,213,7.345,42
"Marhold, Andre",Sr.,2012-13,F,6-6,29,73,141,0.518,0,0,-,27,72,0.375,162,5.586,16,0.552,50,1.724,5,0.172,173,5.966,41
"Martin, Derrick",So.,2012-13,F,6-10,11,2,6,0.333,0,0,-,2,2,1.000,12,1.091,5,0.455,8,0.727,5,0.455,6,0.545,5
"Pantophlet, Kadeem",So.,2012-13,F,6-7,30,51,128,0.398,30,82,0.366,18,26,0.692,127,4.233,26,0.867,3,0.100,12,0.400,150,5.000,31
"Torres, P.J.",So.,2012-13,G,6-4,12,11,33,0.333,5,17,0.294,6,10,0.600,16,1.333,14,1.167,0,-,1,0.083,33,2.750,11
"Winters, Quevyn",Fr.,2012-13,F,6-5,30,106,240,0.442,55,145,0.379,20,27,0.741,116,3.867,26,0.867,4,0.133,19,0.633,287,9.567,60
