name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bond, Jaylen",So.,2012-13,F,6-7,20,21,42,0.500,1,5,0.200,12,26,0.462,63,3.150,2,0.100,7,0.350,6,0.300,55,2.750,11
"Dick, Andrew",Sr.,2012-13,G,6-2,4,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,2,0.500,0,-,0
"Felix, Javan",Fr.,2012-13,G,5-10,34,87,246,0.354,12,47,0.255,45,57,0.789,87,2.559,139,4.088,1,0.029,34,1.000,231,6.794,85
"Holland, Demarcus",Fr.,2012-13,G,6-2,34,44,128,0.344,8,46,0.174,25,38,0.658,49,1.441,33,0.971,6,0.176,23,0.676,121,3.559,43
"Holmes, Jonathan",So.,2012-13,F,6-7,29,70,153,0.458,13,45,0.289,33,56,0.589,161,5.552,12,0.414,20,0.690,18,0.621,186,6.414,39
"Ibeh, Prince",Fr.,2012-13,F,6-10,34,30,51,0.588,0,0,-,15,40,0.375,89,2.618,1,0.029,40,1.176,6,0.176,75,2.206,18
"Kabongo, Myck",So.,2012-13,G,6-1,11,46,110,0.418,8,27,0.296,61,77,0.792,55,5.000,61,5.545,0,-,22,2.000,161,14.636,37
"Lammert, Connor",Fr.,2012-13,F,6-9,34,64,133,0.481,11,46,0.239,15,25,0.600,142,4.176,31,0.912,12,0.353,10,0.294,154,4.529,34
"Lewis, Julien",So.,2012-13,G,6-3,33,128,322,0.398,53,151,0.351,60,81,0.741,110,3.333,37,1.121,3,0.091,35,1.061,369,11.182,55
"McClellan, Sheldon",So.,2012-13,G,6-4,34,136,356,0.382,33,121,0.273,155,186,0.833,132,3.882,29,0.853,3,0.088,28,0.824,460,13.529,57
"Melchionni, Dean",Sr.,2012-13,G,6-4,4,0,0,-,0,0,-,0,0,-,0,-,1,0.250,0,-,0,-,0,-,0
"Newsome, Danny",Fr.,2012-13,F,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Papapetrou, Ioannis",Fr.,2012-13,F,6-8,34,96,222,0.432,33,92,0.359,56,96,0.583,148,4.353,41,1.206,24,0.706,20,0.588,281,8.265,60
"Reese, Derek",---,2012-13,G,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Richardson, Josh",---,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Ridley, Cameron",Fr.,2012-13,C,6-9,33,54,117,0.462,0,0,-,28,84,0.333,143,4.333,4,0.121,47,1.424,15,0.455,136,4.121,45
