name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bessick, Taylor",Fr.,2012-13,F,6-9,34,34,86,0.395,0,0,-,9,14,0.643,73,2.147,7,0.206,17,0.500,12,0.353,77,2.265,14
"Cabarkapa, Dimitrije",Fr.,2012-13,F,6-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Cook, Charles",Fr.,2012-13,G,6-6,32,62,156,0.397,23,71,0.324,38,55,0.691,88,2.750,30,0.938,21,0.656,21,0.656,185,5.781,17
"Curry, Ron",Fr.,2012-13,G,6-3,34,66,198,0.333,28,100,0.280,33,48,0.688,70,2.059,61,1.794,8,0.235,30,0.882,193,5.676,35
"Davis, A.J.",Sr.,2012-13,G,6-6,35,152,316,0.481,70,188,0.372,53,77,0.688,127,3.629,25,0.714,14,0.400,45,1.286,427,12.200,60
"Diouf, Alioune",Sr.,2012-13,G,6-5,35,65,153,0.425,5,23,0.217,35,52,0.673,121,3.457,25,0.714,15,0.429,32,0.914,170,4.857,44
"Goins, Rayshawn",Sr.,2012-13,F,6-6,35,148,363,0.408,14,39,0.359,114,165,0.691,257,7.343,27,0.771,11,0.314,21,0.600,424,12.114,60
"Hood, Enoch",So.,2012-13,F,6-8,25,32,64,0.500,0,1,0.000,11,25,0.440,47,1.880,6,0.240,10,0.400,5,0.200,75,3.000,20
"Marks, Arman",So.,2012-13,G,6-4,9,3,12,0.250,1,9,0.111,2,2,1.000,7,0.778,6,0.667,0,-,2,0.222,9,1.000,5
"Moore, Devon",Sr.,2012-13,G,6-4,35,127,268,0.474,22,56,0.393,112,150,0.747,129,3.686,172,4.914,14,0.400,44,1.257,388,11.086,85
"Nation, Andre",Fr.,2012-13,G,6-4,35,105,267,0.393,35,113,0.310,79,108,0.731,108,3.086,53,1.514,47,1.343,52,1.486,324,9.257,46
"Pierce, Christian",Jr.,2012-13,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Semenov, Andrey",Sr.,2012-13,F,6-7,7,23,50,0.460,13,28,0.464,11,14,0.786,20,2.857,8,1.143,4,0.571,8,1.143,70,10.000,2
"Swindle, Gene",Sr.,2012-13,C,6-11,18,1,8,0.125,0,0,-,2,4,0.500,17,0.944,3,0.167,5,0.278,0,-,4,0.222,5
