name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Birchfield, Josh",So.,2012-13,C,6-8,18,3,9,0.333,0,0,-,0,0,-,11,0.611,2,0.111,1,0.056,0,-,6,0.333,4
"Bruha, Tomas",Jr.,2012-13,C,7-0,18,13,29,0.448,0,0,-,7,13,0.538,41,2.278,1,0.056,2,0.111,3,0.167,33,1.833,14
"Callahan, Jordan",Sr.,2012-13,G,6-0,35,128,331,0.387,81,216,0.375,35,52,0.673,90,2.571,68,1.943,1,0.029,46,1.314,372,10.629,41
"Cherry, Ben",Sr.,2012-13,G,6-2,34,51,111,0.459,34,68,0.500,12,16,0.750,32,0.941,18,0.529,0,-,10,0.294,148,4.353,20
"Dabney, Louis",Fr.,2012-13,G,6-2,34,20,70,0.286,4,21,0.190,30,35,0.857,30,0.882,16,0.471,3,0.088,9,0.265,74,2.176,15
"Davis, Josh",Jr.,2012-13,F,6-7,35,207,421,0.492,1,2,0.500,202,282,0.716,374,10.686,61,1.743,30,0.857,28,0.800,617,17.629,92
"Drye, Tre",So.,2012-13,F,6-6,35,60,117,0.513,0,0,-,40,57,0.702,174,4.971,14,0.400,7,0.200,18,0.514,160,4.571,34
"Hook, Jay",So.,2012-13,G,6-3,29,17,60,0.283,15,54,0.278,3,6,0.500,26,0.897,3,0.103,0,-,4,0.138,52,1.793,10
"Keenan, Max",Jr.,2012-13,G,6-2,7,0,0,-,0,0,-,0,0,-,2,0.286,0,-,0,-,0,-,0,-,1
"Mack, Kajon",Fr.,2012-13,G,6-3,29,28,66,0.424,9,28,0.321,12,15,0.800,35,1.207,16,0.552,3,0.103,16,0.552,77,2.655,15
"Norelia, Marc Eddy",Fr.,2012-13,F,6-7,9,0,1,0.000,0,1,0.000,0,0,-,3,0.333,0,-,0,-,1,0.111,0,-,2
"Nwogbo, Lotanna",So.,2012-13,F,6-8,24,10,27,0.370,0,0,-,7,14,0.500,37,1.542,2,0.083,4,0.167,5,0.208,27,1.125,6
"Sanders, Raanthony",Fr.,2012-13,G,6-4,9,2,5,0.400,0,2,0.000,0,0,-,4,0.444,0,-,1,0.111,1,0.111,4,0.444,0
"Tarrant, Ricky",So.,2012-13,G,6-0,35,155,418,0.371,71,219,0.324,167,206,0.811,97,2.771,125,3.571,2,0.057,47,1.343,548,15.657,89
"Thomas, Kevin",Jr.,2012-13,F,6-9,14,8,12,0.667,0,0,-,0,2,0.000,7,0.500,0,-,3,0.214,0,-,16,1.143,4
"Timmons, Kendall",Sr.,2012-13,G,6-5,35,87,219,0.397,9,30,0.300,119,174,0.684,158,4.514,76,2.171,9,0.257,45,1.286,302,8.629,65
