name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bak, Bak",Sr.,2012-13,F,6-9,20,10,34,0.294,0,3,0.000,9,12,0.750,21,1.050,1,0.050,2,0.100,5,0.250,29,1.450,7
"Behrens, Christian",So.,2012-13,F,6-9,7,2,6,0.333,0,0,-,1,6,0.167,11,1.571,0,-,0,-,1,0.143,5,0.714,2
"Cobbs, Justin",Jr.,2012-13,G,6-2,33,172,384,0.448,26,80,0.325,127,151,0.841,114,3.455,158,4.788,6,0.182,37,1.121,497,15.061,97
"Crabbe, Allen",Jr.,2012-13,G,6-6,33,215,468,0.459,64,184,0.348,113,139,0.813,200,6.061,87,2.636,23,0.697,37,1.121,607,18.394,83
"Frid, Geoffrey",Fr.,2012-13,C,7-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Galvin, Garrett",Fr.,2012-13,G,6-4,3,0,1,0.000,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,1
"Johnson, Kahlil",Fr.,2012-13,G,6-7,6,2,6,0.333,1,3,0.333,1,2,0.500,5,0.833,0,-,0,-,0,-,6,1.000,4
"Kravish, David",So.,2012-13,F,6-9,33,116,233,0.498,0,1,0.000,29,42,0.690,229,6.939,33,1.000,56,1.697,26,0.788,261,7.909,32
"Kreklow, Ricky",So.,2012-13,G,6-6,9,7,30,0.233,5,18,0.278,9,12,0.750,21,2.333,17,1.889,2,0.222,5,0.556,28,3.111,12
"Powers, Jeff",Jr.,2012-13,G,6-7,21,10,23,0.435,6,16,0.375,2,2,1.000,7,0.333,5,0.238,0,-,1,0.048,28,1.333,5
"Rodriguez, Kaileb",Fr.,2012-13,F,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Smith, Brandon",Sr.,2012-13,G,6-0,27,24,69,0.348,6,27,0.222,12,21,0.571,37,1.370,49,1.815,0,-,18,0.667,66,2.444,30
"Solomon, Richard",Jr.,2012-13,F,6-10,33,111,235,0.472,4,13,0.308,67,103,0.650,226,6.848,20,0.606,37,1.121,23,0.697,293,8.879,53
"Thurman, Robert",Sr.,2012-13,F,6-10,33,76,129,0.589,0,0,-,9,22,0.409,117,3.545,11,0.333,12,0.364,13,0.394,161,4.879,31
"Wallace, Tyrone",Fr.,2012-13,G,6-4,33,88,257,0.342,22,98,0.224,39,73,0.534,146,4.424,87,2.636,16,0.485,26,0.788,237,7.182,56
