name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Atkins, Manny",Sr.,2012-13,F,6-7,31,148,350,0.423,54,131,0.412,90,113,0.796,207,6.677,69,2.226,9,0.290,48,1.548,440,14.194,67
"Burguillos, Denny",Jr.,2012-13,F,6-7,17,12,26,0.462,0,0,-,4,10,0.400,42,2.471,1,0.059,8,0.471,6,0.353,28,1.647,8
"Crider, Markus",Fr.,2012-13,F,6-6,31,46,89,0.517,0,3,0.000,24,38,0.632,98,3.161,26,0.839,5,0.161,19,0.613,116,3.742,37
"Gamble, Tyler",So.,2012-13,G,6-2,5,1,1,1.000,0,0,-,0,0,-,0,-,0,-,0,-,0,-,2,0.400,0
"Green, Justin",So.,2012-13,F,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Green, Ryann",So.,2012-13,G,6-1,19,0,7,0.000,0,6,0.000,5,6,0.833,15,0.789,5,0.263,1,0.053,3,0.158,5,0.263,4
"Hunter, R.J.",Fr.,2012-13,G,6-5,31,175,399,0.439,73,200,0.365,104,134,0.776,158,5.097,57,1.839,26,0.839,53,1.710,527,17.000,52
"Richardson, Rashaad",Jr.,2012-13,G,6-3,31,85,195,0.436,40,111,0.360,15,24,0.625,84,2.710,33,1.065,0,-,36,1.161,225,7.258,21
"Shaw, Kevin",So.,2012-13,G,6-2,8,2,4,0.500,2,3,0.667,0,0,-,2,0.250,1,0.125,0,-,1,0.125,6,0.750,1
"Shipes, T.J.",Fr.,2012-13,F,6-7,20,3,8,0.375,0,0,-,3,10,0.300,14,0.700,4,0.200,2,0.100,1,0.050,9,0.450,7
"Smith, Laron",Fr.,2012-13,F,6-8,8,0,3,0.000,0,0,-,7,12,0.583,7,0.875,0,-,4,0.500,1,0.125,7,0.875,5
"Solomon, Cameron",So.,2012-13,G,6-3,17,33,75,0.440,1,4,0.250,25,35,0.714,21,1.235,7,0.412,1,0.059,2,0.118,92,5.412,12
"Travers, David",Fr.,2012-13,G,6-0,27,18,50,0.360,9,25,0.360,6,11,0.545,11,0.407,23,0.852,0,-,7,0.259,51,1.889,12
"Vincent, James",Sr.,2012-13,C,6-10,31,61,117,0.521,0,0,-,26,47,0.553,151,4.871,15,0.484,70,2.258,11,0.355,148,4.774,32
"Washington, Curtis",So.,2012-13,F,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"White, Devonta",Jr.,2012-13,G,5-10,31,155,361,0.429,40,128,0.313,108,146,0.740,86,2.774,121,3.903,1,0.032,52,1.677,458,14.774,93
